tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
"['amazon-web-services', 'serverless', 'amazon-data-pipeline', 'aws-data-pipeline']","{'account_id': 6508597, 'reputation': 666, 'user_id': 5036698, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/f09562d877d4f4d8cd90c8c7cc665244?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Asfar Irshad', 'link': 'https://stackoverflow.com/users/5036698/asfar-irshad'}",True,469,2,0,1601376112,1600360295,1601376112.0,63942440,CC BY-SA 4.0,https://stackoverflow.com/questions/63942440/aws-data-pipeline-unable-to-create-through-serverless-yaml-template,AWS data pipeline unable to create through serverless yaml template,64117944.0,,
"['amazon-web-services', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 1043994, 'reputation': 728, 'user_id': 10477460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32d94138611c4c0dbc6fd1a5ab438631?s=256&d=identicon&r=PG', 'display_name': 'farp332', 'link': 'https://stackoverflow.com/users/10477460/farp332'}",True,1279,2,0,1649188538,1599500830,,63782135,CC BY-SA 4.0,https://stackoverflow.com/questions/63782135/aws-data-pipeline-restore-to-dynamodb-table-error-with-is-in-status-cancelled,AWS Data Pipeline restore to DynamoDB table error with &quot;is in status &#39;CANCELLED&#39; with reason &#39;Job terminated&#39; &quot;,64007062.0,,
"['aws-cloudformation', 'aws-cdk', 'amazon-data-pipeline']","{'account_id': 3461233, 'reputation': 646, 'user_id': 2898278, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b8d6359f45f6267bf4d48a01191aabca?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AzureMinotaur', 'link': 'https://stackoverflow.com/users/2898278/azureminotaur'}",True,435,1,0,1595968170,1595525537,1595526184.0,63059960,CC BY-SA 4.0,https://stackoverflow.com/questions/63059960/datapipeline-validation-error-while-adding-emr-configuration-in-datapipeline-obj,Datapipeline validation error while adding EMR configuration in datapipeline object list in cloud formation template,63142287.0,,
"['amazon-web-services', 'amazon-s3', 'amazon-dynamodb', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 11118364, 'reputation': 658, 'user_id': 8162018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ac5261c4f8407948f3ba4980d0199e0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mightyMouse', 'link': 'https://stackoverflow.com/users/8162018/mightymouse'}",True,221,1,0,1616388577,1593275431,,62612659,CC BY-SA 4.0,https://stackoverflow.com/questions/62612659/export-dynamodb-to-s3-data-using-aws-datapipeline,Export DynamoDB to S3 data using AWS Datapipeline,66740474.0,,
"['oracle', 'amazon-web-services', 'amazon-s3', 'amazon-data-pipeline', 'dms']","{'account_id': 14846204, 'reputation': 105, 'user_id': 10721455, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-G8xQOAx4jVo/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-iX9yNuU1j0___EwrSAKddzZgjTYg/mo/photo.jpg?sz=256', 'display_name': 'Nimmo', 'link': 'https://stackoverflow.com/users/10721455/nimmo'}",False,457,1,1,1592679184,1592400991,,62430356,CC BY-SA 4.0,https://stackoverflow.com/questions/62430356/aws-data-pipeline-csvs3-to-rds-oracle,AWS Data Pipeline - csv(s3) to RDS Oracle,,,
"['amazon-web-services', 'amazon-ec2', 'amazon-data-pipeline', 'aws-data-pipeline']","{'account_id': 6677655, 'reputation': 413, 'user_id': 5151812, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/2e30475140f6a90a81d7e6fe77c1819f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Dev', 'link': 'https://stackoverflow.com/users/5151812/dev'}",True,308,1,2,1591188931,1591186971,,62172748,CC BY-SA 4.0,https://stackoverflow.com/questions/62172748/aws-data-pipeline-name-tag-option-for-ec2-resource,AWS data pipeline name tag option for EC2 resource,62172879.0,,
"['csv', 'amazon-dynamodb', 'etl', 'amazon-data-pipeline']","{'account_id': 6009330, 'reputation': 27, 'user_id': 4720222, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TGCZs.jpg?s=256&g=1', 'display_name': 'Shiva Teja', 'link': 'https://stackoverflow.com/users/4720222/shiva-teja'}",False,675,1,0,1602246994,1591063512,,62143663,CC BY-SA 4.0,https://stackoverflow.com/questions/62143663/how-to-export-million-records-dynamodb-table-as-a-csv-using-data-pipeline,How to Export million records DynamoDB table as a CSV using Data Pipeline?,,,
"['amazon-web-services', 'apache-spark', 'amazon-data-pipeline']","{'account_id': 7702870, 'reputation': 309, 'user_id': 5834765, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/186f3381d243d740321c34712d6f4845?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'gogolaygo', 'link': 'https://stackoverflow.com/users/5834765/gogolaygo'}",True,1719,1,2,1590782190,1590531951,1590533068.0,62032408,CC BY-SA 4.0,https://stackoverflow.com/questions/62032408/how-to-catch-spark-error-from-shell-script,How to catch Spark error from shell script,62033394.0,,
"['amazon-web-services', 'amazon-s3', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 12818594, 'reputation': 173, 'user_id': 9274390, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-uuGQOBM-_20/AAAAAAAAAAI/AAAAAAAAAEQ/EAvwgtPDOpA/photo.jpg?sz=256', 'display_name': 'incnnu', 'link': 'https://stackoverflow.com/users/9274390/incnnu'}",True,1405,1,2,1590418273,1590401062,1590409965.0,62000117,CC BY-SA 4.0,https://stackoverflow.com/questions/62000117/data-pipeline-dynamodb-to-s3-how-to-format-s3-file,Data Pipeline (DynamoDB to S3) - How to format S3 file?,,,
"['amazon-web-services', 'amazon-emr', 'amazon-vpc', 'amazon-data-pipeline']","{'account_id': 12818594, 'reputation': 173, 'user_id': 9274390, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-uuGQOBM-_20/AAAAAAAAAAI/AAAAAAAAAEQ/EAvwgtPDOpA/photo.jpg?sz=256', 'display_name': 'incnnu', 'link': 'https://stackoverflow.com/users/9274390/incnnu'}",True,1268,1,2,1590244154,1590243442,,61973379,CC BY-SA 4.0,https://stackoverflow.com/questions/61973379/data-pipeline-emr-error-no-default-vpc-found-but-im-not-authorized-to-creat,Data Pipeline &amp; EMR error: No default VPC found. But I&#39;m not authorized to create default VPC,61973527.0,,
"['mysql', 'amazon-web-services', 'amazon-data-pipeline']","{'account_id': 109182, 'reputation': 1175, 'user_id': 289426, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8bb18c2a156365a7123dd13765034510?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'NikRED', 'link': 'https://stackoverflow.com/users/289426/nikred'}",False,303,1,0,1589110817,1588425285,,61559972,CC BY-SA 4.0,https://stackoverflow.com/questions/61559972/unable-to-connect-rds-mysql-database-through-aws-datapipeline,Unable to connect RDS MySQL Database through AWS Datapipeline,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 109182, 'reputation': 1175, 'user_id': 289426, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8bb18c2a156365a7123dd13765034510?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'NikRED', 'link': 'https://stackoverflow.com/users/289426/nikred'}",True,1132,4,2,1656410274,1588343876,,61544570,CC BY-SA 4.0,https://stackoverflow.com/questions/61544570/m3-xlarge-is-not-supported-in-aws-data-pipeline,&#39;m3.xlarge&#39; is not supported in AWS Data Pipeline,61544721.0,,
"['amazon-dynamodb', 'amazon-data-pipeline', 'aws-data-pipeline']","{'account_id': 13328924, 'reputation': 107, 'user_id': 9620996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17e4da0080b776b965dcd9103c655c71?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Matheus Almeida', 'link': 'https://stackoverflow.com/users/9620996/matheus-almeida'}",True,730,1,0,1594975956,1587416239,1594975956.0,61331943,CC BY-SA 4.0,https://stackoverflow.com/questions/61331943/aws-data-pipeline-s3-csv-to-dynamodb-json-error,AWS Data Pipeline S3 CSV to DynamoDB JSON Error,,,
"['bash', 'amazon-web-services', 'shell', 'sh', 'amazon-data-pipeline']","{'account_id': 18059293, 'reputation': 899, 'user_id': 13126794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12601d3561b7f3947b71835a765b5891?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Dcook', 'link': 'https://stackoverflow.com/users/13126794/dcook'}",True,2683,1,1,1587282781,1587124290,1587124698.0,61270969,CC BY-SA 4.0,https://stackoverflow.com/questions/61270969/how-to-check-if-a-folder-in-s3-bucket-exists-or-not-in-shell-script,how to check if a folder in s3 bucket exists or not in shell script,61301183.0,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 5741903, 'reputation': 43, 'user_id': 4534355, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/882601838427762/picture?type=large', 'display_name': 'Keerthika Koka', 'link': 'https://stackoverflow.com/users/4534355/keerthika-koka'}",False,39,0,1,1586956322,1586956322,,61229616,CC BY-SA 4.0,https://stackoverflow.com/questions/61229616/can-we-use-a-single-aws-data-pipeline-to-run-every-monday-wednesday-friday-wi,"Can we use a single aws data pipeline to run every Monday, Wednesday Friday , with out creating multiple pipelines. If we can, how so?",,,
"['mysql', 'amazon-web-services', 'amazon-data-pipeline']","{'account_id': 1080029, 'reputation': 155, 'user_id': 1077250, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/uF6fe.png?s=256&g=1', 'display_name': 'user1077250', 'link': 'https://stackoverflow.com/users/1077250/user1077250'}",False,94,1,1,1586130677,1586087166,1586098172.0,61042071,CC BY-SA 4.0,https://stackoverflow.com/questions/61042071/aws-datapipeline-mysql-rds-to-s3-dataformat-not-working-for-columnseparator,AWS datapipeline Mysql RDS to S3 dataformat not working for columnSeparator,,,
"['amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 2035400, 'reputation': 765, 'user_id': 1817864, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/ikR28.png?s=256&g=1', 'display_name': 'Santosh Singh', 'link': 'https://stackoverflow.com/users/1817864/santosh-singh'}",True,735,1,1,1600165070,1586020344,,61031806,CC BY-SA 4.0,https://stackoverflow.com/questions/61031806/configure-aws-datapipeline,Configure AWS DataPipeline,,,
"['postgresql', 'amazon-web-services', 'amazon-redshift', 'amazon-data-pipeline']","{'account_id': 18090414, 'reputation': 11, 'user_id': 13150086, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjeBMTsdwz9SFqAfL9NGAeNx1vRx4rDSDPZwOS63g=k-s256', 'display_name': 'Jins Kaduthodil', 'link': 'https://stackoverflow.com/users/13150086/jins-kaduthodil'}",False,525,0,1,1585534969,1585534969,,60923175,CC BY-SA 4.0,https://stackoverflow.com/questions/60923175/aws-data-pipelines-rds-postgres-to-redshift,AWS Data Pipelines - RDS Postgres to Redshift,,,
"['airflow', 'google-cloud-composer', 'amazon-data-pipeline', 'gcsfuse', 'data-pipeline']","{'account_id': 509640, 'reputation': 349, 'user_id': 1904551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/beac338125617c47aea5612dbf052198?s=256&d=identicon&r=PG', 'display_name': 'JW2', 'link': 'https://stackoverflow.com/users/1904551/jw2'}",True,1179,1,0,1585362279,1584673509,,60768002,CC BY-SA 4.0,https://stackoverflow.com/questions/60768002/cloud-composer-airflow-task-runner-storage,Cloud Composer/Airflow Task Runner Storage,60896560.0,,
"['amazon-data-pipeline', 'aws-data-pipeline']","{'account_id': 8969957, 'reputation': 185, 'user_id': 6688889, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f2ef4a8e6e0828e64697f0689f1632c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mike S.', 'link': 'https://stackoverflow.com/users/6688889/mike-s'}",True,887,1,1,1583978305,1583955420,,60643348,CC BY-SA 4.0,https://stackoverflow.com/questions/60643348/aws-data-pipeline-upload-csv-file-from-s3-to-dynamodb,AWS Data Pipeline: Upload CSV file from S3 to DynamoDB,,,
"['amazon-web-services', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 17383270, 'reputation': 33, 'user_id': 12595086, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDsJ8uQM8mePsdABgGUHR0epoL1gHnKuwT_k9KscQ=k-s256', 'display_name': 'Nikhil Kumar Vanapalli', 'link': 'https://stackoverflow.com/users/12595086/nikhil-kumar-vanapalli'}",True,643,1,1,1605081997,1582266370,,60333195,CC BY-SA 4.0,https://stackoverflow.com/questions/60333195/how-to-use-data-pipeline-to-copy-data-of-a-dynamodb-table-to-another-dynamodb-ta,How to use Data Pipeline to copy data of a DynamoDB table to another DynamoDB table when both have on-demand capacity,64782631.0,,
"['amazon-web-services', 'apache-spark', 'pyspark', 'aws-glue', 'amazon-data-pipeline']","{'account_id': 17432514, 'reputation': 1, 'user_id': 12636254, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10158183841877841/picture?type=large', 'display_name': 'tramchip', 'link': 'https://stackoverflow.com/users/12636254/tramchip'}",False,819,0,0,1577899730,1577880382,1577899730.0,59552370,CC BY-SA 4.0,https://stackoverflow.com/questions/59552370/issue-with-aws-glue-can-not-display-the-full-list-of-database-name,issue with aws glue can not display the full list of database name,,,
"['amazon-web-services', 'amazon-s3', 'terraform', 'amazon-data-pipeline']","{'account_id': 8837277, 'reputation': 245, 'user_id': 6601020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1218304097fd68ac3dcc1e642c924201?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Imran Sandozi', 'link': 'https://stackoverflow.com/users/6601020/imran-sandozi'}",False,507,0,1,1577742547,1577742547,,59537198,CC BY-SA 4.0,https://stackoverflow.com/questions/59537198/backup-efs-to-s3-with-data-pipeline,Backup EFS to S3 with Data Pipeline,,,
"['amazon-s3', 'terraform', 'aws-cloudformation', 'amazon-data-pipeline']","{'account_id': 8837277, 'reputation': 245, 'user_id': 6601020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1218304097fd68ac3dcc1e642c924201?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Imran Sandozi', 'link': 'https://stackoverflow.com/users/6601020/imran-sandozi'}",False,509,0,0,1577466024,1577466024,,59503817,CC BY-SA 4.0,https://stackoverflow.com/questions/59503817/terraform-data-pipeline-creation,Terraform Data Pipeline Creation,,,
"['airflow', 'amazon-data-pipeline', 'google-cloud-composer', 'aws-data-pipeline']","{'account_id': 509640, 'reputation': 349, 'user_id': 1904551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/beac338125617c47aea5612dbf052198?s=256&d=identicon&r=PG', 'display_name': 'JW2', 'link': 'https://stackoverflow.com/users/1904551/jw2'}",True,2409,1,1,1577207855,1577134190,1577160671.0,59461165,CC BY-SA 4.0,https://stackoverflow.com/questions/59461165/airflow-tasks-that-write-files-locally-gcs,Airflow - Tasks that write files locally (GCS),,,
"['amazon-web-services', 'aws-lambda', 'boto3', 'amazon-rds', 'amazon-data-pipeline']","{'account_id': 9974688, 'reputation': 99, 'user_id': 7379717, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-XjjPtvnpn50/AAAAAAAAAAI/AAAAAAAAAGo/yLVxA6ldyrg/photo.jpg?sz=256', 'display_name': 'Владимир В.', 'link': 'https://stackoverflow.com/users/7379717/%d0%92%d0%bb%d0%b0%d0%b4%d0%b8%d0%bc%d0%b8%d1%80-%d0%92'}",True,87,1,-1,1577135667,1577115349,1577135436.0,59457839,CC BY-SA 4.0,https://stackoverflow.com/questions/59457839/how-to-make-select-from-rds-cluster-or-how-to-configure-data-pipeline-with-rds-c,How to make SELECT from RDS cluster or How to configure data pipeline with RDS cluster?,,,
"['amazon-web-services', 'amazon-dynamodb', 'amazon-data-pipeline', 'aws-data-pipeline']","{'account_id': 2045696, 'reputation': 681, 'user_id': 1825820, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5bxti.jpg?s=256&g=1', 'display_name': 'venkatvb', 'link': 'https://stackoverflow.com/users/1825820/venkatvb'}",True,416,1,0,1575768243,1574258229,1574258609.0,58956058,CC BY-SA 4.0,https://stackoverflow.com/questions/58956058/increase-decrease-dynamodb-rcu-from-aws-datapipeline,Increase &amp; Decrease DynamoDb RCU from AWS DataPipeline,59231705.0,,
"['amazon-web-services', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 16965483, 'reputation': 41, 'user_id': 12271488, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5febe762e6ea9902b20320466e0dd94?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'coderunner3099', 'link': 'https://stackoverflow.com/users/12271488/coderunner3099'}",True,418,1,3,1571973136,1571962852,1571962929.0,58550666,CC BY-SA 4.0,https://stackoverflow.com/questions/58550666/aws-datapipeline-import-from-s3-bucket-to-a-dynamodb-table-that-is-in-a-differen,AWS datapipeline import from S3 bucket to a dynamoDB table that is in a different region gives error,,,
"['amazon-dynamodb', 'data-migration', 'amazon-data-pipeline']","{'account_id': 5131544, 'reputation': 4891, 'user_id': 4111568, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/n9FXK.jpg?s=256&g=1', 'display_name': 'Kristijan Iliev', 'link': 'https://stackoverflow.com/users/4111568/kristijan-iliev'}",True,295,1,1,1570532595,1570529317,,58284260,CC BY-SA 4.0,https://stackoverflow.com/questions/58284260/copy-dynamodb-table-while-modifying-key-attribute,Copy DynamoDB table while modifying key attribute,,,
"['mysql', 'amazon-web-services', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 11435565, 'reputation': 93, 'user_id': 8383075, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-7XPSSU0pEI0/AAAAAAAAAAI/AAAAAAAABs0/L97GpJbYi64/photo.jpg?sz=256', 'display_name': 'Soham Sil', 'link': 'https://stackoverflow.com/users/8383075/soham-sil'}",True,1278,1,1,1570106461,1570086748,,58214051,CC BY-SA 4.0,https://stackoverflow.com/questions/58214051/unable-to-have-elastic-ip-for-emr-cluster,Unable to have Elastic IP for EMR cluster,,,
