tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date
"['azure', 'azure-powershell', 'azure-data-lake-gen2']","{'account_id': 11066795, 'reputation': 17, 'user_id': 8356306, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2WtUYV5PYUU/AAAAAAAAAAI/AAAAAAAAAEE/N0H8tgfmg6c/photo.jpg?sz=256', 'display_name': 'Swarnava Sen', 'link': 'https://stackoverflow.com/users/8356306/swarnava-sen'}",True,61,1,0,1683192402,1683191932,76171536,CC BY-SA 4.0,https://stackoverflow.com/questions/76171536/extract-adls-gen2-details,Extract ADLS gen2 details,1683192282.0,76171616.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 26916215, 'reputation': 121, 'user_id': 20490950, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2FzqEc8f0Cxr0TQeTcatLlR71ZN6WDdXRfpBCslQ=k-s256', 'display_name': 'AzSurya Teja', 'link': 'https://stackoverflow.com/users/20490950/azsurya-teja'}",True,86,1,0,1684233348,1683117410,76163904,CC BY-SA 4.0,https://stackoverflow.com/questions/76163904/how-to-achieve-incremental-load-scd1-from-oracle-to-parquet,How to achieve incremental load (SCD1) from Oracle to Parquet,1684233348.0,76177117.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 28484616, 'reputation': 5, 'user_id': 21798081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24a54419e0444b8bcc0c55bdd9d80632?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SandeepB', 'link': 'https://stackoverflow.com/users/21798081/sandeepb'}",True,239,2,0,1683193802,1683045083,76156988,CC BY-SA 4.0,https://stackoverflow.com/questions/76156988/how-do-i-delete-old-folders-from-multiple-subfolders-in-adls-through-adf-pipelin,How do I delete old folders from multiple subfolders in ADLS through ADF pipeline using delete activity?,,76171823.0,,,
"['azure-blob-storage', 'azure-eventhub', 'azure-stream-analytics', 'azure-data-lake-gen2']","{'account_id': 41455, 'reputation': 1553, 'user_id': 120485, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/ab928ed253e17bede1059d953b9f5f86?s=256&d=identicon&r=PG', 'display_name': 'Stuart Hemming', 'link': 'https://stackoverflow.com/users/120485/stuart-hemming'}",False,84,1,0,1684157213,1683042663,76156682,CC BY-SA 4.0,https://stackoverflow.com/questions/76156682/adding-data-from-azure-event-hub-to-blob,Adding data from Azure Event Hub to Blob,1683149761.0,,,,
"['azure', 'azure-synapse', 'azure-data-lake', 'azure-data-lake-gen2', 'azure-synapse-pipeline']","{'account_id': 49433, 'reputation': 26910, 'user_id': 147175, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/PyWe3.jpg?s=256&g=1', 'display_name': 'Scott Stensland', 'link': 'https://stackoverflow.com/users/147175/scott-stensland'}",False,228,1,1,1682799223,1682778258,76136732,CC BY-SA 4.0,https://stackoverflow.com/questions/76136732/azure-synapse-pipeline-how-to-execute-each-file-as-sql-script,Azure Synapse Pipeline How to execute each file as sql script?,1682792136.0,,,,
"['python', 'azure', 'garbage-collection', 'azure-data-lake-gen2']","{'account_id': 12252361, 'reputation': 663, 'user_id': 8942319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28c0107565b123633acb35444a5c38bd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sam', 'link': 'https://stackoverflow.com/users/8942319/sam'}",False,230,1,0,1683008005,1682700580,76131670,CC BY-SA 4.0,https://stackoverflow.com/questions/76131670/python-how-to-ensure-object-is-garbage-collected,"Python, how to ensure object is garbage collected?",,,,,
"['azure-data-lake', 'azure-data-lake-gen2', 'great-expectations']","{'account_id': 13631339, 'reputation': 377, 'user_id': 9833349, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Toivo Mattila', 'link': 'https://stackoverflow.com/users/9833349/toivo-mattila'}",True,184,1,0,1683011780,1682602161,76120999,CC BY-SA 4.0,https://stackoverflow.com/questions/76120999/error-when-using-great-expectations-to-read-csv-from-azure-data-lake-typeerror,Error when using Great Expectations to read CSV from Azure Data Lake: TypeError: read_csv() got an unexpected keyword argument &#39;connect_options&#39;,,76152540.0,,,
"['azure', 'azure-data-factory', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 26916215, 'reputation': 121, 'user_id': 20490950, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2FzqEc8f0Cxr0TQeTcatLlR71ZN6WDdXRfpBCslQ=k-s256', 'display_name': 'AzSurya Teja', 'link': 'https://stackoverflow.com/users/20490950/azsurya-teja'}",False,84,1,0,1683179274,1682594403,76119766,CC BY-SA 4.0,https://stackoverflow.com/questions/76119766/how-to-replicate-the-mentioned-logic-in-azure-data-flow-using-window-function,How to Replicate the mentioned Logic in Azure Data flow using Window function,,,,,
"['azure-blob-storage', 'azure-data-lake-gen2']","{'account_id': 1112556, 'reputation': 679, 'user_id': 1102747, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/da3ca45a785292419b6ba447d8b23a3c?s=256&d=identicon&r=PG', 'display_name': 'CloudAnywhere', 'link': 'https://stackoverflow.com/users/1102747/cloudanywhere'}",True,323,1,0,1682490695,1682439334,76103359,CC BY-SA 4.0,https://stackoverflow.com/questions/76103359/how-to-add-indexed-tag-in-azure-blob-storage,how to add indexed tag in Azure blob storage,1682446885.0,,,,
"['azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 28411577, 'reputation': 3, 'user_id': 21734907, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxYlT4EkEqR2Oz7e0LzA2g20bkt40HtFkqswXgoY=k-s256', 'display_name': 'Wojtek Jurewicz', 'link': 'https://stackoverflow.com/users/21734907/wojtek-jurewicz'}",True,58,1,0,1682432337,1682428437,76101568,CC BY-SA 4.0,https://stackoverflow.com/questions/76101568/what-would-be-an-easy-and-secure-way-to-push-data-into-azure-data-lake-gen2,What would be an easy and secure way to push data into Azure Data Lake Gen2?,,76102220.0,,,
"['azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 3434968, 'reputation': 273, 'user_id': 2878290, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/ccc8b44c9f0b68d5ed43981f31cfaae6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Developer KE', 'link': 'https://stackoverflow.com/users/2878290/developer-ke'}",True,200,1,0,1682438084,1682397503,76097673,CC BY-SA 4.0,https://stackoverflow.com/questions/76097673/azure-data-factory-read-csv-files-from-multiple-portioned-folders,Azure Data Factory Read Csv Files from multiple portioned folders,1682438084.0,76098746.0,,,
"['azure-data-lake-gen2', 'azure-storage-explorer']","{'account_id': 15912015, 'reputation': 1, 'user_id': 11481710, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0c781ba3772c04ba33467fc26aab621?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rathesh', 'link': 'https://stackoverflow.com/users/11481710/rathesh'}",False,107,1,0,1682403366,1682337213,76091576,CC BY-SA 4.0,https://stackoverflow.com/questions/76091576/issue-connecting-azure-storage-explorer-to-adls-gen-2,Issue connecting Azure Storage Explorer to ADLS Gen 2,1682388188.0,,,,
"['azure', 'azure-blob-storage', 'azure-data-lake-gen2', 'azure-storage-account']","{'account_id': 9138309, 'reputation': 340, 'user_id': 6797189, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9a1900714f8679263a19da8abca7f5d4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'R. Maier', 'link': 'https://stackoverflow.com/users/6797189/r-maier'}",True,459,2,0,1683067325,1681480067,76015790,CC BY-SA 4.0,https://stackoverflow.com/questions/76015790/azure-blob-storage-delete-permissions-for-folder,Azure Blob Storage - Delete permissions for folder,1681484016.0,76129616.0,,,
"['azure-sql-database', 'azure-data-factory', 'odata', 'azure-data-lake-gen2']","{'account_id': 28148477, 'reputation': 5, 'user_id': 21510438, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxboBtvjABcwLYK7pRaB8J_rJ_Sr5Lc3kWonWwZJ=k-s256', 'display_name': 'Chinnu', 'link': 'https://stackoverflow.com/users/21510438/chinnu'}",True,159,1,0,1681449415,1681372490,76002971,CC BY-SA 4.0,https://stackoverflow.com/questions/76002971/how-to-get-odata-source-file-updated-data-into-sink-file-azure-sql-server-usin,How to get OData source file updated data into sink file (Azure SQL Server) using Azure Data Factory,1681449415.0,,,,
"['azure', 'azure-storage', 'azure-data-lake-gen2']","{'account_id': 27926404, 'reputation': 11, 'user_id': 21492560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d69ef1f4d049d9510e3450e05b93685?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user21492560', 'link': 'https://stackoverflow.com/users/21492560/user21492560'}",True,631,2,1,1681275956,1681238351,75989126,CC BY-SA 4.0,https://stackoverflow.com/questions/75989126/i-am-getting-an-permission-error-with-azure-ad,I am getting an permission error with azure AD,1681269672.0,,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2', 'azure-storage-account']","{'account_id': 27919287, 'reputation': 41, 'user_id': 21319808, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxYpVTtqqpeUpy5drTAcsklVUZ85Xc652PATiq35=k-s256', 'display_name': 'Shobha Sharma', 'link': 'https://stackoverflow.com/users/21319808/shobha-sharma'}",False,337,1,1,1681280319,1681227752,75987769,CC BY-SA 4.0,https://stackoverflow.com/questions/75987769/errorcode-authorizationpermissionmismatch,ErrorCode: &#39;AuthorizationPermissionMismatch&#39;,,,,,
"['dataset', 'azure-pipelines', 'azure-data-factory', 'odata', 'azure-data-lake-gen2']","{'account_id': 28148477, 'reputation': 5, 'user_id': 21510438, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxboBtvjABcwLYK7pRaB8J_rJ_Sr5Lc3kWonWwZJ=k-s256', 'display_name': 'Chinnu', 'link': 'https://stackoverflow.com/users/21510438/chinnu'}",True,370,1,0,1681271112,1681213369,75985506,CC BY-SA 4.0,https://stackoverflow.com/questions/75985506/how-to-get-selected-columns-from-odata-source-table-using-azure-data-factory,how to get selected columns from OData source Table using azure data factory?,,75991742.0,,,
"['azure', 'powerbi', 'powerbi-desktop', 'azure-data-lake-gen2', 'powerbi-datasource']","{'account_id': 27727341, 'reputation': 9, 'user_id': 21166596, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp7a625iYzXQXP5goGIo2hy1EVgEhbSEqPKAltay=k-s256', 'display_name': 'asd', 'link': 'https://stackoverflow.com/users/21166596/asd'}",False,162,0,0,1681213044,1681213044,75985450,CC BY-SA 4.0,https://stackoverflow.com/questions/75985450/powerbi-version-march-2023-connect-to-azure-data-lake-gen-2-for-parquet-files-e,PowerBI version March 2023. Connect to Azure data lake gen 2 for parquet files error?,,,,,
"['azure-synapse', 'azure-data-lake-gen2']","{'account_id': 11152918, 'reputation': 643, 'user_id': 8185525, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/a0d234dd4311077bcf05404b9bd2d985?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'pbj', 'link': 'https://stackoverflow.com/users/8185525/pbj'}",True,213,1,2,1680531163,1680235841,75894800,CC BY-SA 4.0,https://stackoverflow.com/questions/75894800/save-json-to-adls-gen2-using-the-azure-synapse-copy-activity-with-content-type-a,Save json to ADLS Gen2 using the Azure Synapse Copy Activity with content type application json,,,,,
"['pyspark', 'azure-synapse', 'azure-data-lake-gen2', 'spark-notebook']","{'account_id': 2528674, 'reputation': 1065, 'user_id': 2197446, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/957aee5df82459e40c5a81949a3558bf?s=256&d=identicon&r=PG', 'display_name': 'user2197446', 'link': 'https://stackoverflow.com/users/2197446/user2197446'}",False,52,1,0,1680234196,1680201898,75891904,CC BY-SA 4.0,https://stackoverflow.com/questions/75891904/synapse-notebook-incorrect-detects-column-type,Synapse notebook incorrect detects column type,,,,,
"['azure-data-lake-gen2', 'azure-data-factory']","{'account_id': 28169763, 'reputation': 3, 'user_id': 21528495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a5e3706838f4f8a626850de8ba19a0d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ravi Teja Potluri', 'link': 'https://stackoverflow.com/users/21528495/ravi-teja-potluri'}",True,479,1,0,1680249420,1680188514,75889868,CC BY-SA 4.0,https://stackoverflow.com/questions/75889868/azure-data-factory-data-flow-not-reading-json-object-due-to-null-value,Azure Data Factory data flow not reading JSON object due to null value,1680190098.0,75896127.0,,,
"['python-3.x', 'azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 10012454, 'reputation': 1185, 'user_id': 7404892, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://lh4.googleusercontent.com/-9D3yd53RoWQ/AAAAAAAAAAI/AAAAAAAABYw/yLHu84hxMnc/photo.jpg?sz=256', 'display_name': 'Nayana Madhu', 'link': 'https://stackoverflow.com/users/7404892/nayana-madhu'}",False,182,1,0,1680179073,1680174767,75887485,CC BY-SA 4.0,https://stackoverflow.com/questions/75887485/list-files-in-a-datalake-using-sas-url-in-python,List files in a datalake using sas url in Python,1680179073.0,,,,
"['azure-data-factory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 28164871, 'reputation': 11, 'user_id': 21524194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a716b8f0e5189f274de100eaf6b43ef5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'vanhsiav', 'link': 'https://stackoverflow.com/users/21524194/vanhsiav'}",True,149,2,0,1680191137,1680156006,75884585,CC BY-SA 4.0,https://stackoverflow.com/questions/75884585/adf-pipeline-changes-required-on-enabling-hierarchical-namespaces-in-azure-data,ADF pipeline changes required on enabling hierarchical namespaces in Azure Data Lake Gen2,1680156183.0,,,,
"['azure-data-lake', 'azure-machine-learning-service', 'azure-data-lake-gen2', 'azureml-python-sdk']","{'account_id': 13262540, 'reputation': 21, 'user_id': 9576598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3424fed00cbc44a96c734f1d4624f39?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'khemanth958', 'link': 'https://stackoverflow.com/users/9576598/khemanth958'}",False,392,1,0,1680154674,1680133690,75883055,CC BY-SA 4.0,https://stackoverflow.com/questions/75883055/how-to-create-data-asset-programatically-manually-in-python-code-from-data-sto,How to create data asset programatically (manually in python code) from data store uri in Azure ML studio,,,,,
"['azure', 'azure-data-factory', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 28157518, 'reputation': 1, 'user_id': 21518020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffe8e2573ca8d4fcad613dd7e01ed121?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ziks', 'link': 'https://stackoverflow.com/users/21518020/ziks'}",False,48,1,0,1680101341,1680089152,75876571,CC BY-SA 4.0,https://stackoverflow.com/questions/75876571/recreate-a-directory-in-azure-adls-without-impacting-downstream-workloads,Recreate a directory in Azure ADLS without Impacting downstream workloads,,,,,
"['azure-machine-learning-service', 'azure-data-lake-gen2', 'azure-python-sdk']","{'account_id': 13262540, 'reputation': 21, 'user_id': 9576598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3424fed00cbc44a96c734f1d4624f39?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'khemanth958', 'link': 'https://stackoverflow.com/users/9576598/khemanth958'}",False,852,3,0,1685187477,1680032641,75870455,CC BY-SA 4.0,https://stackoverflow.com/questions/75870455/is-there-a-way-to-get-list-of-folders-from-a-datastore-in-azure-ml-studio-with-p,Is there a way to get list of folders from a datastore in Azure ML studio with Python SDK v2,,,,,
"['azure', 'azure-databricks', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 26781828, 'reputation': 27, 'user_id': 20376563, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1Diu6RIhgBJ9mGew_A-jl2W4IDYMJyJUigG2hU=k-s256', 'display_name': 'Athiya', 'link': 'https://stackoverflow.com/users/20376563/athiya'}",False,59,1,0,1679052328,1678981790,75758552,CC BY-SA 4.0,https://stackoverflow.com/questions/75758552/i-need-to-add-few-columns-based-on-condition-in-pyspark,I Need to Add few columns Based on Condition in pyspark,,,,,
"['json', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 6739982, 'reputation': 51, 'user_id': 10927566, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/915c46663ff936a4e4995c86d0c35b2b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Lopa', 'link': 'https://stackoverflow.com/users/10927566/lopa'}",False,90,0,0,1678933769,1678890819,75746174,CC BY-SA 4.0,https://stackoverflow.com/questions/75746174/get-the-list-of-json-files-in-the-container-directory-adls-gen2,Get the list of JSON files in the container directory ADLS Gen2,1678933769.0,,,,
"['apache-spark', 'pyspark', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 27727341, 'reputation': 9, 'user_id': 21166596, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp7a625iYzXQXP5goGIo2hy1EVgEhbSEqPKAltay=k-s256', 'display_name': 'asd', 'link': 'https://stackoverflow.com/users/21166596/asd'}",False,478,1,0,1678944826,1678882382,75744531,CC BY-SA 4.0,https://stackoverflow.com/questions/75744531/read-in-parquet-files-from-data-lake-and-have-the-modified-time-as-parameter,read in parquet files from data lake and have the &#39;Modified&#39; time as parameter? pyspark,1678901237.0,,,,
