tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_to,closed_date,locked_date,closed_reason,accepted_answer_id,migrated_from,protected_date
"['oracle', 'oracle-apex', 'etl', 'servicenow']","{'account_id': 12414122, 'reputation': 1, 'user_id': 9044684, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65bc8d5075080898eb4efaf974b79d93?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Synapse', 'link': 'https://stackoverflow.com/users/9044684/synapse'}",False,29,1,0,1692087681,1692045726,1692087681.0,76902045,CC BY-SA 4.0,https://stackoverflow.com/questions/76902045/extracting-and-flattening-data-from-an-oracle-apex-sql-table-with-multiple-looku,Extracting and flattening data from an Oracle Apex SQL table with multiple lookup tables,,,,,,,
"['pyspark', 'etl', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 27829720, 'reputation': 1, 'user_id': 21248366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e0b5366930cb0ba08d53d52785af000?s=256&d=identicon&r=PG', 'display_name': 'Asad', 'link': 'https://stackoverflow.com/users/21248366/asad'}",False,38,1,0,1692085655,1692035801,1692082609.0,76901187,CC BY-SA 4.0,https://stackoverflow.com/questions/76901187/writing-parquet-data-from-azure-databricks-into-data-lake-gen2-error,Writing parquet data from Azure Databricks into data lake gen2 Error,,,,,,,
"['python', 'airflow', 'etl']","{'account_id': 22831675, 'reputation': 61, 'user_id': 16980016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f12cfab4b06b28448b18a1735e2a6405?s=256&d=identicon&r=PG', 'display_name': 'Francisco Gama T. R.', 'link': 'https://stackoverflow.com/users/16980016/francisco-gama-t-r'}",False,15,0,0,1691988588,1691988588,,76896342,CC BY-SA 4.0,https://stackoverflow.com/questions/76896342/spawn-tasks-based-of-output-from-unfinished-upstream-tasks-in-airflow,Spawn tasks based of output from unfinished upstream tasks in AirFlow,,,,,,,
"['sql', 'amazon-web-services', 'etl', 'amazon-athena', 'metabase']","{'account_id': 16146922, 'reputation': 407, 'user_id': 11656350, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CNsL8.png?s=256&g=1', 'display_name': 'Golden', 'link': 'https://stackoverflow.com/users/11656350/golden'}",False,21,0,0,1691937094,1691937094,,76893810,CC BY-SA 4.0,https://stackoverflow.com/questions/76893810/from-iso8601-timestamp-in-metabase,From_iso8601_timestamp in metabase,,,,,,,
"['python', 'pandas', 'numpy', 'etl']","{'account_id': 12579123, 'reputation': 94, 'user_id': 9150486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74e5db0bb69c29dc92312b3153f1b2fb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Beavis', 'link': 'https://stackoverflow.com/users/9150486/beavis'}",True,115,6,3,1691908666,1691876020,1691891377.0,76891209,CC BY-SA 4.0,https://stackoverflow.com/questions/76891209/how-do-i-create-a-new-dataframe-based-on-row-values-of-multiple-columns-in-pytho,How do I create a new dataframe based on row values of multiple columns in python?,,,,,76891491.0,,
"['etl', 'talend', 'business-intelligence', 'talend-mdm']","{'account_id': 20363503, 'reputation': 5, 'user_id': 17308033, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxDu3LpLN7CFNuS4sYOHC4dLu2tMznBHq_PngOM=k-s256', 'display_name': 'msangel', 'link': 'https://stackoverflow.com/users/17308033/msangel'}",True,20,1,0,1692175845,1691664720,1691676982.0,76875039,CC BY-SA 4.0,https://stackoverflow.com/questions/76875039/sorting-on-similar-values-using-talend,Sorting on similar values using talend,,,,,,,
"['python', 'google-sheets', 'etl']","{'account_id': 13656049, 'reputation': 33, 'user_id': 9852517, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-z6eFhKKfR5M/AAAAAAAAAAI/AAAAAAAAAGc/t_Plirn863c/photo.jpg?sz=256', 'display_name': 'Dmytro Horodetskyi', 'link': 'https://stackoverflow.com/users/9852517/dmytro-horodetskyi'}",True,43,1,0,1691598224,1691597847,,76869578,CC BY-SA 4.0,https://stackoverflow.com/questions/76869578/how-to-get-only-new-rows-from-google-sheets-spreadsheet-with-python,How to get only new rows from Google Sheets spreadsheet with Python?,,,,,,,
"['sql', 'snowflake-cloud-data-platform', 'etl', 'snowflake-stage']","{'account_id': 28894149, 'reputation': 31, 'user_id': 22130550, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtfbEqWXwJkXTotLcc5wjl2H_4_jfBau_HW3MtXD=k-s256', 'display_name': 'naomitrina', 'link': 'https://stackoverflow.com/users/22130550/naomitrina'}",False,55,1,1,1691595900,1691463429,,76856223,CC BY-SA 4.0,https://stackoverflow.com/questions/76856223/infer-schema-function-on-files-with-missing-column-header,infer_schema function on files with missing column header,,,,,,,
"['ssis', 'package', 'etl']","{'account_id': 27889620, 'reputation': 11, 'user_id': 21296287, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxYqE5fWmJjsVFGpYc8Xihh7tFmTbqlPTPtO4AI_=k-s256', 'display_name': 'Gangaprasad K', 'link': 'https://stackoverflow.com/users/21296287/gangaprasad-k'}",False,26,0,1,1691044697,1690981405,1691044697.0,76820176,CC BY-SA 4.0,https://stackoverflow.com/questions/76820176/truncation-may-occur-due-to-retrieving-data-from-column-description-with-a-lengt,Truncation may occur due to retrieving data from column description with a length of 1024 to data flow column &quot;description&quot; with a length of 64,,,,,,,
"['database', 'etl', 'informatica', 'iics']","{'account_id': 27688726, 'reputation': 3, 'user_id': 21135918, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee5c281199565ed2aa34dd8a6281d6b7?s=256&d=identicon&r=PG', 'display_name': 'rohanK0602', 'link': 'https://stackoverflow.com/users/21135918/rohank0602'}",False,58,1,0,1690810931,1690798805,1690810931.0,76802662,CC BY-SA 4.0,https://stackoverflow.com/questions/76802662/in-iics-i-want-to-fetch-the-max-value-of-a-column-through-mapping,"In IICS, I want to fetch the MAX value of a column through mapping",,,,,,,
"['etl', 'apache-nifi']","{'account_id': 26007099, 'reputation': 1, 'user_id': 19716671, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkhoqK4QVfGg5h7BYO4hu3Okj4RsCZ7u8i6mD8m=k-s256', 'display_name': 'Marwan Zidane', 'link': 'https://stackoverflow.com/users/19716671/marwan-zidane'}",False,22,1,0,1690593741,1690555341,,76788823,CC BY-SA 4.0,https://stackoverflow.com/questions/76788823/apache-nifi-use-case,Apache nifi use case,,,,,,,
"['etl', 'talend', 'data-integration']","{'account_id': 22290935, 'reputation': 1, 'user_id': 16517832, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyI7fdD1qc3IH3O6HCRGBjxbgIqhu6Ma_-IgF8w=k-s256', 'display_name': 'coder14', 'link': 'https://stackoverflow.com/users/16517832/coder14'}",False,25,0,0,1690563915,1690544883,1690563915.0,76787524,CC BY-SA 4.0,https://stackoverflow.com/questions/76787524/talend-api-how-to-extract-the-engine-logs-from-talend-cloud,Talend Api : How to extract the Engine Logs from talend cloud,,,,,,,
"['salesforce', 'azure-sql-database', 'azure-data-factory', 'etl', 'real-time-data']","{'account_id': 22357698, 'reputation': 13, 'user_id': 16574667, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1282b8a69dea66faf41058df16f72ead?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Abhishek Chaudhary', 'link': 'https://stackoverflow.com/users/16574667/abhishek-chaudhary'}",False,47,1,0,1690507953,1690471571,1690471987.0,76781290,CC BY-SA 4.0,https://stackoverflow.com/questions/76781290/extract-salesforce-live-data-in-azure-sql-database,Extract Salesforce live data in Azure SQL database,,,,,,,
"['sql', 'etl']","{'account_id': 1982977, 'reputation': 8292, 'user_id': 1779091, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/197ef437993b3a2a35874498d40a391d?s=256&d=identicon&r=PG', 'display_name': 'variable', 'link': 'https://stackoverflow.com/users/1779091/variable'}",True,35,1,-1,1690459637,1690453737,,76778839,CC BY-SA 4.0,https://stackoverflow.com/questions/76778839/what-is-the-appropriate-logic-to-load-delta-values-when-using-and,What is the appropriate logic to load delta values when using &gt; and &lt;=?,,,,,,,
"['etl', 'aws-glue']","{'account_id': 6913541, 'reputation': 31, 'user_id': 5308595, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-wD6xhusCXzI/AAAAAAAAAAI/AAAAAAAAAJ4/UcDIhEhuAMg/photo.jpg?sz=256', 'display_name': 'Jayanth S N', 'link': 'https://stackoverflow.com/users/5308595/jayanth-s-n'}",False,10,0,0,1690395072,1690395072,,76774003,CC BY-SA 4.0,https://stackoverflow.com/questions/76774003/glue-etl-job-to-move-data-from-glue-data-catalog-to-aurora-db,Glue ETL Job to move data from Glue Data Catalog to Aurora DB,,,,,,,
"['etl', 'aws-glue', 'data-warehouse']","{'account_id': 29093416, 'reputation': 1, 'user_id': 22286775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88adc9297f289795dbb2fed85864617e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kevin Lelievre', 'link': 'https://stackoverflow.com/users/22286775/kevin-lelievre'}",False,60,1,0,1694003500,1690358531,,76769145,CC BY-SA 4.0,https://stackoverflow.com/questions/76769145/aws-glue-etl-replace-null-value-with-0,AWS Glue ETL replace NULL value with 0,,,,,,,
"['etl', 'apache-nifi']","{'account_id': 26155571, 'reputation': 1, 'user_id': 19842843, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucp-SoKYkiKsq_yj0gu7J_RsqPeVbaRZh5HOEKZH5jY=k-s256', 'display_name': 'Chen Mandy', 'link': 'https://stackoverflow.com/users/19842843/chen-mandy'}",False,20,1,0,1690341893,1690341700,,76767819,CC BY-SA 4.0,https://stackoverflow.com/questions/76767819/can-nifi-insert-data-into-uppercase-table-in-postgesql,Can Nifi insert data into uppercase table in postgesql?,,,,,,,
"['postgresql', 'amazon-rds', 'etl']","{'account_id': 4860829, 'reputation': 433, 'user_id': 3920497, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/0fe16768909d4c215a812be59660a971?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ChrisCPO', 'link': 'https://stackoverflow.com/users/3920497/chriscpo'}",False,26,0,0,1690317621,1690317621,,76766373,CC BY-SA 4.0,https://stackoverflow.com/questions/76766373/rds-postgres-restore-wal2json-replication-slot-without-lsn-disruption-so-etl-doe,RDS postgres restore wal2json replication slot without LSN disruption so ETL does not de-sync,,,,,,,
"['java', 'ubuntu', 'memory-management', 'etl', 'talend']","{'account_id': 18932969, 'reputation': 121, 'user_id': 13814708, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JPFOx.jpg?s=256&g=1', 'display_name': 'Rohail Iqbal', 'link': 'https://stackoverflow.com/users/13814708/rohail-iqbal'}",False,40,0,0,1690296336,1690296336,,76763868,CC BY-SA 4.0,https://stackoverflow.com/questions/76763868/my-talend-open-studio-keeps-on-crashing-after-sometime,My Talend Open Studio keeps on crashing after sometime,,,,,,,
"['etl', 'informatica', 'soql', 'informatica-cloud', 'iics']","{'account_id': 10843476, 'reputation': 404, 'user_id': 7973902, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/7Tipm.jpg?s=256&g=1', 'display_name': 'lengthy_preamble', 'link': 'https://stackoverflow.com/users/7973902/lengthy-preamble'}",True,20,1,0,1690543343,1690224522,,76757268,CC BY-SA 4.0,https://stackoverflow.com/questions/76757268/iics-multiple-queries-into-one-flat-file,IICS: multiple queries into one flat file,,,,,76787343.0,,
"['etl', 'informatica', 'informatica-powercenter']","{'account_id': 28977552, 'reputation': 53, 'user_id': 22196286, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtcER0Fzn5PmLsKGts16k4g-JlnuYQj4gBp-7IGTm6OdTA=k-s256', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/22196286/mark'}",True,38,1,3,1689917356,1689874552,,76732378,CC BY-SA 4.0,https://stackoverflow.com/questions/76732378/how-to-update-variable-inside-a-parameter-file,How to update variable inside a parameter file,,,,,,,
"['google-bigquery', 'etl', 'xrp']","{'account_id': 29058051, 'reputation': 11, 'user_id': 22259412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7249ddfb1c42175a6ba28d1d2a32763a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'krp', 'link': 'https://stackoverflow.com/users/22259412/krp'}",False,27,0,1,1689865853,1689865853,,76731310,CC BY-SA 4.0,https://stackoverflow.com/questions/76731310/using-bigquery-xrp-transactions-table-to-query-xrp-balance-of-an-account-at-spec,Using BigQuery XRP transactions table to query XRP balance of an account at specific block number,,,,,,,
"['database', 'performance', 'etl', 'datastage', 'ibm-infosphere']","{'account_id': 28706507, 'reputation': 1, 'user_id': 21982748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe1e5a729b04dd9826555805de191301?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Naresh', 'link': 'https://stackoverflow.com/users/21982748/naresh'}",False,17,0,0,1690818855,1689744999,1690818855.0,76718253,CC BY-SA 4.0,https://stackoverflow.com/questions/76718253/datastage-server-jobs-are-loading-only-6-10-rows-per-second-using-db2-stage-in-d,DataStage server jobs are loading only 6-10 rows per second using DB2 stage in Database,,,,,,,
"['sql', 'snowflake-cloud-data-platform', 'etl', 'incremental-load']","{'account_id': 20596294, 'reputation': 67, 'user_id': 15118626, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjlaYWE15kIyApnMYgUREKeiCHRFHsi_WM9pLrYyg=k-s256', 'display_name': 'Devaraj Mani Maran', 'link': 'https://stackoverflow.com/users/15118626/devaraj-mani-maran'}",False,57,0,0,1689705911,1689705911,,76715747,CC BY-SA 4.0,https://stackoverflow.com/questions/76715747/how-to-perform-incremental-load-in-snowflake,How to perform incremental load in snowflake,,,,,,,
"['amazon-web-services', 'oracle', 'amazon-s3', 'etl', 'aws-glue']","{'account_id': 395222, 'reputation': 91, 'user_id': 758058, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6c99e5467b75dd8e4e052227468d78bb?s=256&d=identicon&r=PG', 'display_name': 'ddore95', 'link': 'https://stackoverflow.com/users/758058/ddore95'}",False,62,0,0,1689628959,1689628959,,76708161,CC BY-SA 4.0,https://stackoverflow.com/questions/76708161/how-can-i-move-data-using-an-aws-glue-etl-job-from-s3-data-catalog-to-oracle-rds,How can I move data using an AWS Glue ETL Job from S3/Data Catalog to Oracle RDS Database?,,,,,,,
"['python', 'etl', 'apache-nifi', 'jython']","{'account_id': 25622201, 'reputation': 3, 'user_id': 19393885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c86f7c9a2940a41f8022543b573e7fbb?s=256&d=identicon&r=PG', 'display_name': 'mar7y_k', 'link': 'https://stackoverflow.com/users/19393885/mar7y-k'}",False,27,0,0,1689618449,1689618449,,76707183,CC BY-SA 4.0,https://stackoverflow.com/questions/76707183/how-can-i-use-an-executescript-processor-to-run-a-python-script-that-reads-unzip,How can I use an ExecuteScript processor to run a python script that reads unzipped data from an Unpack Content processor in Nifi?,,,,,,,
"['mongodb', 'google-cloud-platform', 'google-bigquery', 'etl', 'google-cloud-dataflow']","{'account_id': 25898621, 'reputation': 41, 'user_id': 19624880, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tLWvv.jpg?s=256&g=1', 'display_name': 'elaamrani', 'link': 'https://stackoverflow.com/users/19624880/elaamrani'}",True,89,1,0,1689606169,1689537857,,76700210,CC BY-SA 4.0,https://stackoverflow.com/questions/76700210/convert-a-gcp-dataflow-successful-job-into-pipeline,Convert a GCP Dataflow Successful Job into Pipeline?,,,,,,,
"['pyspark', 'etl', 'data-warehouse', 'informatica']","{'user_type': 'does_not_exist', 'display_name': 'user21993692'}",False,45,0,1,1689668002,1689526700,1689574342.0,76699462,CC BY-SA 4.0,https://stackoverflow.com/questions/76699462/is-it-possible-to-do-complex-row-by-row-operation-efficiently-by-spark-like-etl,Is it possible to do complex row by row operation efficiently by Spark like ETL tools?,,,,,,,
"['sql-server', 'ssis', 'ado.net', 'etl', 'netsuite']","{'account_id': 18218922, 'reputation': 97, 'user_id': 13260095, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10221089894893504/picture?type=large', 'display_name': 'Luis Jacobo', 'link': 'https://stackoverflow.com/users/13260095/luis-jacobo'}",True,67,1,-1,1689336283,1689277772,1689336283.0,76682788,CC BY-SA 4.0,https://stackoverflow.com/questions/76682788/ssis-package-fails-due-to-ado-net-source-could-not-create-connection-manager-wit,SSIS Package Fails due to ADO NET source could not create connection manager with Netsuite,,,,,76683175.0,,
"['visual-studio', 'ssis', 'etl', 'business-intelligence']","{'account_id': 28993288, 'reputation': 1, 'user_id': 22208527, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46e25cc28a0f3af19e59e4550e7b8537?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gregoire', 'link': 'https://stackoverflow.com/users/22208527/gregoire'}",False,31,0,0,1689068616,1689068616,,76660651,CC BY-SA 4.0,https://stackoverflow.com/questions/76660651/ssis-debug-run-in-wrong-working-directory,SSIS Debug run in wrong working directory,,,,,,,
"['mongodb', 'postgresql', 'azure-data-factory', 'etl', 'data-transfer']","{'account_id': 25462110, 'reputation': 23, 'user_id': 19261690, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxuCf_u-M92YWsvqrWUS_Dcth3MMQDxbblUBUnS=k-s256', 'display_name': 'vishal kumar', 'link': 'https://stackoverflow.com/users/19261690/vishal-kumar'}",False,27,1,0,1689066826,1688975909,,76651769,CC BY-SA 4.0,https://stackoverflow.com/questions/76651769/how-to-transfer-data-from-1-mongodb-collection-to-multiple-tables-in-postgresql,How to transfer data from 1 MongoDB collection to multiple tables in PostgreSQL using Azure Data Factory,,,,,,,
