tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,accepted_answer_id,posted_by_collectives,closed_date,closed_reason
"['google-cloud-platform', 'google-cloud-dataflow', 'google-cloud-pubsub', 'google-cloud-memorystore']","{'account_id': 3010741, 'reputation': 3, 'user_id': 11983689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fc657dd0c2d5ac759dec3d284596e18?s=256&d=identicon&r=PG', 'display_name': 'Carlos Torres', 'link': 'https://stackoverflow.com/users/11983689/carlos-torres'}",True,27,1,0,1692264771,1692259157,1692259196.0,76919514,CC BY-SA 4.0,https://stackoverflow.com/questions/76919514/is-direct-data-ingestion-from-pub-sub-to-memorystore-possible,Is direct data ingestion from pub/sub to memorystore possible?,,,76920217.0,,,
"['google-cloud-platform', 'google-cloud-dataflow', 'google-cloud-monitoring']","{'account_id': 238718, 'reputation': 24773, 'user_id': 507793, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/6G686.jpg?s=256&g=1', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/507793/matthew'}",True,41,1,1,1692206639,1692200558,,76915156,CC BY-SA 4.0,https://stackoverflow.com/questions/76915156/dataflow-custom-counters-not-sent-to-cloud-monitoring-despite-valid-names,DataFlow custom counters not sent to Cloud Monitoring despite valid names,,,76915732.0,,,
"['google-cloud-functions', 'google-cloud-dataflow']","{'account_id': 29238020, 'reputation': 3, 'user_id': 22400247, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtcPJNXALM3ti5MOUO0F_k5m4i7eenbw_hU3uyIxKoojcVc=k-s256', 'display_name': 'Radu SĂNDULESCU', 'link': 'https://stackoverflow.com/users/22400247/radu-s%c4%82ndulescu'}",True,53,1,0,1692281237,1692199200,1692216963.0,76914980,CC BY-SA 4.0,https://stackoverflow.com/questions/76914980/i-have-an-old-dataflow-template-and-we-update-our-databse-security-and-now-i-nee,I have an old dataflow template and we update our databse security and now I need to stage and extra file to make it work,,,76922315.0,,,
"['google-cloud-platform', 'google-bigquery', 'google-cloud-dataflow', 'google-cloud-spanner']","{'account_id': 1520205, 'reputation': 3543, 'user_id': 1420080, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/BEP3m.jpg?s=256&g=1', 'display_name': 'Michael Brenndoerfer', 'link': 'https://stackoverflow.com/users/1420080/michael-brenndoerfer'}",True,97,1,0,1692633927,1692119900,1692191630.0,76907910,CC BY-SA 4.0,https://stackoverflow.com/questions/76907910/dataflow-job-is-not-picking-up-on-new-spanner-change-stream-tables-for-replicati,Dataflow job is not picking up on new Spanner change stream tables for replication,,,76947014.0,,,
"['google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 29201073, 'reputation': 1, 'user_id': 22371193, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTteWgh7FejwQqSSL1AjomJyZY-ZEvIab_pPh0uoMk9VH=k-s256', 'display_name': 'Mikołaj Krawiec', 'link': 'https://stackoverflow.com/users/22371193/miko%c5%82aj-krawiec'}",False,41,0,0,1691702945,1691687537,1691702945.0,76877959,CC BY-SA 4.0,https://stackoverflow.com/questions/76877959/overwriting-partitions-in-bigquery-table-using-dataflow,Overwriting partitions in BigQuery table using dataflow,,,,,,
"['java', 'apache-kafka', 'google-cloud-dataflow', 'apache-beam', 'apache-beam-kafkaio']","{'account_id': 16796337, 'reputation': 49, 'user_id': 12142726, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae1865fceb9b08cae08a13fd525bcea1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ovod', 'link': 'https://stackoverflow.com/users/12142726/ovod'}",False,47,0,0,1692044144,1691680563,1692044144.0,76877110,CC BY-SA 4.0,https://stackoverflow.com/questions/76877110/apache-beam-pipeline-reading-from-kafka,Apache Beam pipeline reading from Kafka,,,,,,
"['java', 'google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 6663488, 'reputation': 31, 'user_id': 22368208, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1097994756897399/picture?type=large', 'display_name': 'Rey Marvin De Jesus', 'link': 'https://stackoverflow.com/users/22368208/rey-marvin-de-jesus'}",True,82,1,1,1692074780,1691653580,1692074780.0,76873613,CC BY-SA 4.0,https://stackoverflow.com/questions/76873613/how-to-replace-existing-rows-in-bigquery-apache-beam-java-dataflow,How to replace existing rows in BigQuery Apache Beam Java Dataflow,,,76903505.0,,,
"['python', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 18024590, 'reputation': 2019, 'user_id': 13100938, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/so0ss.jpg?s=256&g=1', 'display_name': 'Joe Moore', 'link': 'https://stackoverflow.com/users/13100938/joe-moore'}",True,41,2,1,1691687227,1691596363,1691657859.0,76869428,CC BY-SA 4.0,https://stackoverflow.com/questions/76869428/dataflow-pipeline-logs-show-connection-requests-from-users-outside-of-the-organi,Dataflow pipeline logs show connection requests from users outside of the organisation,,,76877918.0,,,
"['google-cloud-dataflow', 'apache-beam']","{'account_id': 28955778, 'reputation': 11, 'user_id': 22179374, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/X9aMk.png?s=256&g=1', 'display_name': 'theDataEngineerGuy', 'link': 'https://stackoverflow.com/users/22179374/thedataengineerguy'}",False,46,1,1,1691573256,1691530048,1691530431.0,76863305,CC BY-SA 4.0,https://stackoverflow.com/questions/76863305/reading-avro-file-from-a-gcs-bucket-using-dataflow-as-pcollectiontablerow,Reading Avro file from a GCS bucket using dataflow as PCollection&lt;TableRow&gt;,,,,,,
"['python', 'google-cloud-dataflow', 'apache-beam', 'distributed-system']","{'account_id': 17073531, 'reputation': 21, 'user_id': 12353657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d540c28f9bcc7613c2d8c08e11412930?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rajan Saini', 'link': 'https://stackoverflow.com/users/12353657/rajan-saini'}",True,55,1,2,1692869647,1691483007,1691519172.0,76857705,CC BY-SA 4.0,https://stackoverflow.com/questions/76857705/google-dataflow-workers-hanging-at-99-completion,Google Dataflow workers hanging at 99% completion,,,,,,
"['python-3.x', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam', 'python-class']","{'account_id': 21489672, 'reputation': 1419, 'user_id': 15835642, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AVrz9.jpg?s=256&g=1', 'display_name': 'Sandeep Mohanty', 'link': 'https://stackoverflow.com/users/15835642/sandeep-mohanty'}",True,42,1,0,1692110896,1691438895,,76854891,CC BY-SA 4.0,https://stackoverflow.com/questions/76854891/dataflow-code-returning-empty-output-for-dofn-class,DataFlow Code returning empty output for DoFn class,,,,,,
"['python', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub']","{'account_id': 18024590, 'reputation': 2019, 'user_id': 13100938, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/so0ss.jpg?s=256&g=1', 'display_name': 'Joe Moore', 'link': 'https://stackoverflow.com/users/13100938/joe-moore'}",True,66,3,1,1691575182,1691413296,1691415358.0,76851990,CC BY-SA 4.0,https://stackoverflow.com/questions/76851990/dataflow-pipeline-creation-fails-due-to-lack-of-resources-in-current-zone,Dataflow pipeline creation fails due to lack of resources in current zone,,,76866616.0,,,
"['go', 'google-cloud-dataflow', 'beam']","{'account_id': 17697302, 'reputation': 313, 'user_id': 12847743, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ddc61d1b677da21f2628c7e79a17975?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'boolangery', 'link': 'https://stackoverflow.com/users/12847743/boolangery'}",True,33,1,1,1691410080,1691166739,,76837741,CC BY-SA 4.0,https://stackoverflow.com/questions/76837741/is-statefull-dofn-supported-by-google-dataflow-runner,Is Statefull doFn supported by google dataflow runner?,,,,,,
"['google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub']","{'account_id': 6647686, 'reputation': 917, 'user_id': 5131139, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7fe85cf7b493b2a73cdbe8856366ade3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AnandShiva', 'link': 'https://stackoverflow.com/users/5131139/anandshiva'}",True,54,1,-1,1690929408,1690843904,,76807540,CC BY-SA 4.0,https://stackoverflow.com/questions/76807540/error-pdone-object-has-no-attribute-windowing-dataflow-writetopubsub,Error &#39;PDone&#39; object has no attribute &#39;windowing&#39; dataflow WriteToPubSub,,,76815576.0,,,
"['google-bigquery', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-spanner', 'change-data-capture']","{'account_id': 2121852, 'reputation': 1019, 'user_id': 1884937, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/a3b6470808295421154b0654d357986b?s=256&d=identicon&r=PG', 'display_name': 'henrycharles', 'link': 'https://stackoverflow.com/users/1884937/henrycharles'}",False,65,1,0,1691595394,1690828127,,76806278,CC BY-SA 4.0,https://stackoverflow.com/questions/76806278/how-to-map-spanner-change-data-capture-column-names-to-different-column-names-in,How to map Spanner Change Data Capture column names to different column names in BigQuery,,,,,,
"['java', 'redis', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-memorystore']","{'account_id': 29129108, 'reputation': 1, 'user_id': 22314824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69afc15cec4dfdd74caef4498e6d6627?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Yamini P', 'link': 'https://stackoverflow.com/users/22314824/yamini-p'}",False,24,0,0,1690814798,1690813956,1690814798.0,76804620,CC BY-SA 4.0,https://stackoverflow.com/questions/76804620/getting-eofexceptions-in-streaming-pipeline-to-insert-data-into-memoystore-redis,getting EOFExceptions in streaming pipeline to insert data into memoystore redis instance with TLS enabled using dataflow pipeline,,,,,,
"['arrays', 'json', 'nested', 'azure-data-factory', 'google-cloud-dataflow']","{'account_id': 9882946, 'reputation': 95, 'user_id': 7318436, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/T3l5L.jpg?s=256&g=1', 'display_name': 'Regazzi', 'link': 'https://stackoverflow.com/users/7318436/regazzi'}",True,88,1,0,1690816736,1690805937,,76803553,CC BY-SA 4.0,https://stackoverflow.com/questions/76803553/adf-complex-nested-array-in-data-flow,ADF - Complex nested array in Data Flow,,,76804999.0,,,
"['google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 29061786, 'reputation': 19, 'user_id': 22262251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a10c0425afbb1b964eb189bec6bb9f5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Piyush', 'link': 'https://stackoverflow.com/users/22262251/piyush'}",False,40,0,0,1690797576,1690797113,,76802452,CC BY-SA 4.0,https://stackoverflow.com/questions/76802452/how-to-get-lineage-for-a-dataflow-job,How to get lineage for a Dataflow Job?,,,,,,
['google-cloud-dataflow'],"{'account_id': 11579015, 'reputation': 658, 'user_id': 8483496, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/1d1c5a76b7fa7b243a5373e6c59b0e84?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Tomasz', 'link': 'https://stackoverflow.com/users/8483496/tomasz'}",True,42,1,0,1690875416,1690796159,,76802323,CC BY-SA 4.0,https://stackoverflow.com/questions/76802323/how-to-run-dataflow-job-from-pipeline-pb-file,How to run Dataflow Job from pipeline.pb file,,,,,,
"['python', 'apache-kafka', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 14030354, 'reputation': 263, 'user_id': 10134377, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50ce9cf043c538119c33fd31c13c9b23?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Hector Torres', 'link': 'https://stackoverflow.com/users/10134377/hector-torres'}",False,50,0,0,1690634751,1690612775,1690634751.0,76792361,CC BY-SA 4.0,https://stackoverflow.com/questions/76792361/beam-readfromkafka-with-metadata-true-encoding-error,Beam ReadFromKafka `with_metadata=True` encoding error,,,,,,
"['google-cloud-dataflow', 'apache-beam']","{'account_id': 5459490, 'reputation': 650, 'user_id': 4696339, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/fc10a16a3fcad00267b461e60f0c7bec?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'bill', 'link': 'https://stackoverflow.com/users/4696339/bill'}",True,59,1,0,1690932322,1690564830,,76789874,CC BY-SA 4.0,https://stackoverflow.com/questions/76789874/dataflow-worker-discarding-unparseable-args,dataflow worker discarding unparseable args,,,,,,
"['java', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub']","{'account_id': 7827128, 'reputation': 88, 'user_id': 5918319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adcbb97125922d6b7008c0895a4cb9cc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Garvit', 'link': 'https://stackoverflow.com/users/5918319/garvit'}",False,47,0,0,1690347279,1690347279,,76768129,CC BY-SA 4.0,https://stackoverflow.com/questions/76768129/use-output-of-one-pubsub-as-a-lookup-in-another-pub-sub-input-in-dataflow,Use output of one pubsub as a lookup in another pub sub input in dataflow,,,,,,
"['google-cloud-platform', 'google-bigquery', 'google-cloud-dataflow']","{'account_id': 15418097, 'reputation': 401, 'user_id': 11122879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd54174db1167b3feb73e581e8275c89?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rashida', 'link': 'https://stackoverflow.com/users/11122879/rashida'}",True,88,1,0,1690810986,1690318618,,76766470,CC BY-SA 4.0,https://stackoverflow.com/questions/76766470/mongodb-to-bigquery-dataflow-job-failure,MongoDB to BigQuery Dataflow job failure,,,,,,
"['python', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 28759983, 'reputation': 18, 'user_id': 22026113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3545e6a2b94a3d22457d3aeb16128817?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Victor', 'link': 'https://stackoverflow.com/users/22026113/victor'}",True,49,1,0,1691084068,1690314438,,76766074,CC BY-SA 4.0,https://stackoverflow.com/questions/76766074/imprevisibility-on-google-cloud-compute-engine-resource-availability-per-zone,Imprevisibility on Google Cloud Compute Engine resource availability per zone,,,,,,
"['sql', 'database', 'oracle', 'ms-access', 'google-cloud-dataflow']","{'account_id': 29089182, 'reputation': 1, 'user_id': 22283467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7444b1f13cffa9a12900a06323120d38?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Qazi', 'link': 'https://stackoverflow.com/users/22283467/qazi'}",False,35,0,0,1690301942,1690301942,,76764678,CC BY-SA 4.0,https://stackoverflow.com/questions/76764678/im-assigned-task-of-automating-data-flow-from-access-db-to-oracle-db-on-a-month,I&#39;m assigned task of automating data flow from Access DB to Oracle DB on a monthly basis,,,,,,
"['google-bigquery', 'containers', 'pipeline', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 25898621, 'reputation': 41, 'user_id': 19624880, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tLWvv.jpg?s=256&g=1', 'display_name': 'elaamrani', 'link': 'https://stackoverflow.com/users/19624880/elaamrani'}",False,51,0,0,1689972670,1689972670,,76741163,CC BY-SA 4.0,https://stackoverflow.com/questions/76741163/flatten-json-using-apache-beam,Flatten JSON using Apache Beam,,,,,,
"['java', 'google-cloud-platform', 'google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 21004074, 'reputation': 1, 'user_id': 15434285, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-8QsOqaKdaNc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclDixqsMpjmLv8DQujoLSs5EzR3gg/s96-c/photo.jpg?sz=256', 'display_name': 'User10007', 'link': 'https://stackoverflow.com/users/15434285/user10007'}",False,50,0,0,1689960065,1689959849,1689960065.0,76739967,CC BY-SA 4.0,https://stackoverflow.com/questions/76739967/apache-beam-bigqueryiojavaio-grpc-statusruntimeexceptioninvalid-argumentthe,Apache Beam BigqueryIO(Java)io.grpc.StatusRuntimeException:INVALID_ARGUMENT:The primary clustering keys are required to create upsert stream,,,,,,
"['redis', 'google-cloud-dataflow', 'redis-cluster', 'google-cloud-memorystore']","{'account_id': 26876894, 'reputation': 27, 'user_id': 20458006, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3EZUNhNs_nQ-g_qRfQBNuaB21a3pjUKBHm0Uu3=k-s256', 'display_name': 'Nagesh B Viswanadham', 'link': 'https://stackoverflow.com/users/20458006/nagesh-b-viswanadham'}",False,80,2,1,1690232735,1689937405,,76737391,CC BY-SA 4.0,https://stackoverflow.com/questions/76737391/error-message-from-worker-redis-clients-jedis-exceptions-jedisconnectionexcepti,Error message from worker: redis.clients.jedis.exceptions.JedisConnectionException: Unknown reply:,,,,,,
"['google-cloud-platform', 'google-cloud-dataflow']","{'account_id': 29061786, 'reputation': 19, 'user_id': 22262251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a10c0425afbb1b964eb189bec6bb9f5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Piyush', 'link': 'https://stackoverflow.com/users/22262251/piyush'}",False,26,1,0,1690079561,1689934330,,76737052,CC BY-SA 4.0,https://stackoverflow.com/questions/76737052/how-to-extract-metdata-information-from-a-gcp-dataflow-job,How to extract metdata information from a GCP Dataflow job?,,,,,,
"['google-cloud-platform', 'google-cloud-dataflow', 'google-cloud-logging']","{'account_id': 29061786, 'reputation': 19, 'user_id': 22262251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a10c0425afbb1b964eb189bec6bb9f5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Piyush', 'link': 'https://stackoverflow.com/users/22262251/piyush'}",False,38,1,1,1694507211,1689921169,1690348219.0,76735614,CC BY-SA 4.0,https://stackoverflow.com/questions/76735614/gcp-dataflow-data-access-audit-logs-how-can-i-enable-data-access-logs-for-a-da,GCP DataFlow Data Access Audit Logs - How can I enable data access logs for a Dataflow Job?,,,,,,
