tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
"['azure-data-factory', 'azure-synapse', 'azure-data-lake-gen2', 'microsoft-fabric']","{'account_id': 29247102, 'reputation': 11, 'user_id': 22407300, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtcEkNqrUXzGwXlZajdcmCHsxjbBhyKAijJcvtWEyP0S=k-s256', 'display_name': 'ms reddy', 'link': 'https://stackoverflow.com/users/22407300/ms-reddy'}",False,65,0,0,1694108750,1694108750,77061811,CC BY-SA 4.0,https://stackoverflow.com/questions/77061811/copy-data-failing-due-to-no-new-records-found-in-source,Copy Data failing due to no new records found in source,,,,,
"['azure-devops', 'deployment', 'azure-data-factory', 'cicd', 'azure-rm-template']","{'account_id': 16160299, 'reputation': 15, 'user_id': 13375128, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-tS2aHq_poOQ/AAAAAAAAAAI/AAAAAAAAHnw/OvAdMTPXggo/photo.jpg?sz=256', 'display_name': 'Gianluca Peretti', 'link': 'https://stackoverflow.com/users/13375128/gianluca-peretti'}",False,40,1,0,1694178567,1694098161,77060663,CC BY-SA 4.0,https://stackoverflow.com/questions/77060663/how-to-override-adf-parameters-at-scale-in-azure-devops-deployment,How to override ADF parameters at scale in Azure DevOps deployment?,1694178567.0,,,,
"['rest', 'azure-data-factory']","{'account_id': 3783784, 'reputation': 7, 'user_id': 3142432, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/965edf94f9f3c0bd4e116ed186b18f6b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Imran Aslam', 'link': 'https://stackoverflow.com/users/3142432/imran-aslam'}",False,72,1,0,1694876472,1694096657,77060467,CC BY-SA 4.0,https://stackoverflow.com/questions/77060467/how-to-pull-all-the-data-from-the-paginated-rest-api-in-adf-pipeline,How to Pull all the data from the Paginated REST API in ADF pipeline,1694876472.0,,,,
"['azure', 'azure-devops', 'azure-data-factory', 'azure-keyvault', 'securestring']","{'account_id': 18079679, 'reputation': 1, 'user_id': 13142174, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggyry9tAvsd8BdmGhH3h7kYEqMd8l8YvYYbaVjzzLU=k-s256', 'display_name': 'Shruti Srivastava', 'link': 'https://stackoverflow.com/users/13142174/shruti-srivastava'}",False,35,1,0,1694088765,1694075098,77057840,CC BY-SA 4.0,https://stackoverflow.com/questions/77057840/typeerror-cannot-read-property-type-of-undefined-make-sure-it-follows-java,"&#39;TypeError: Cannot read property &#39;type&#39; of undefined&#39;, make sure it follows JavaScript Object Notation (JSON)",,,,,
"['azure', 'azure-data-factory']","{'account_id': 19867560, 'reputation': 1, 'user_id': 14554486, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-7hTr3CZQ1Hc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnQN5q__HpszfHsN52aHsAOrLk6IQ/s96-c/photo.jpg?sz=256', 'display_name': 'ab mishra', 'link': 'https://stackoverflow.com/users/14554486/ab-mishra'}",False,25,1,0,1695053073,1694068352,77057086,CC BY-SA 4.0,https://stackoverflow.com/questions/77057086/incremental-copy-data-from-aws-rds-hosted-mariadb-to-blob-storage-without-write,Incremental copy data from AWS RDS hosted MariaDB to blob storage without write access,,,,,
"['azure-blob-storage', 'azure-data-factory', 'azure-databricks']","{'account_id': 12525996, 'reputation': 35, 'user_id': 9115796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a404fbddeb7399b0fdde2b609b5b2ae?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Morpheus273', 'link': 'https://stackoverflow.com/users/9115796/morpheus273'}",False,64,0,0,1694044151,1694044151,77055826,CC BY-SA 4.0,https://stackoverflow.com/questions/77055826/adf-blob-storage-event-trigger-delta-lake,ADF Blob Storage Event Trigger - Delta Lake,,,,,
"['azure-data-factory', 'azure-databricks']","{'account_id': 3434968, 'reputation': 273, 'user_id': 2878290, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/ccc8b44c9f0b68d5ed43981f31cfaae6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Developer KE', 'link': 'https://stackoverflow.com/users/2878290/developer-ke'}",True,56,1,0,1694060545,1694024133,77054361,CC BY-SA 4.0,https://stackoverflow.com/questions/77054361/azure-databricks-output-is-not-able-to-loop-in-adf-foreach-loop,Azure DataBricks output is not able to loop in ADF foreach Loop,,77056602.0,,,
"['azure', 'azure-data-factory', 'grafana']","{'account_id': 29379802, 'reputation': 11, 'user_id': 22510571, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTteMZ94dXVlYGs_4Tsv0ucJz4H1L_a37vL9ERhP2oIMC=k-s256', 'display_name': 'aurgell', 'link': 'https://stackoverflow.com/users/22510571/aurgell'}",False,43,1,1,1694016259,1694008284,77052567,CC BY-SA 4.0,https://stackoverflow.com/questions/77052567/can-i-use-a-azure-data-factory-endpoint-to-stream-the-data-from-a-pipeline,Can I use a Azure Data Factory endpoint to stream the data from a pipeline?,,,,,
"['azure', 'azure-data-factory']","{'account_id': 29379051, 'reputation': 11, 'user_id': 22509959, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtetp4zNwjSje7cAIZFOIsXTUBz8xvKwL5NI8s_DkT8z=k-s256', 'display_name': 'Bahubali Sharma', 'link': 'https://stackoverflow.com/users/22509959/bahubali-sharma'}",False,66,1,0,1694069404,1694001482,77051663,CC BY-SA 4.0,https://stackoverflow.com/questions/77051663/if-one-of-the-file-is-updated-my-job-should-run-in-databricks-for-this-condition,If one of the file is updated my job should run in databricks for this condition which activity should i use?,1694069311.0,,,,
"['azure-data-factory', 'azure-table-storage']","{'account_id': 19886017, 'reputation': 21, 'user_id': 14568983, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjVfKkIbr4drlc9MQXOmtO0t4mYM078Z1rCxx4SYw=k-s256', 'display_name': 'Gellert Kovacs', 'link': 'https://stackoverflow.com/users/14568983/gellert-kovacs'}",False,44,0,1,1693999422,1693999090,77051388,CC BY-SA 4.0,https://stackoverflow.com/questions/77051388/adf-copy-activity-ignores-explicit-data-type-mapping-with-table-storage-source-a,ADF Copy activity ignores explicit data type mapping with Table Storage source and sink,1693999422.0,,,,
['azure-data-factory'],"{'account_id': 16548599, 'reputation': 23, 'user_id': 11959810, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10220436692528977/picture?type=large', 'display_name': 'BelgratoSystem', 'link': 'https://stackoverflow.com/users/11959810/belgratosystem'}",True,64,2,0,1693999045,1693980200,77049335,CC BY-SA 4.0,https://stackoverflow.com/questions/77049335/check-if-txt-files-are-empty-or-not-with-azure-adf-pipelines-using-for-each-act,Check if .txt files are empty or not with azure adf pipelines using for each activity,,77051375.0,,,
"['sql', 'csv', 'azure-data-factory', 'azure-synapse', 'varchar']","{'account_id': 27585400, 'reputation': 23, 'user_id': 21053684, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp7Oklw_4rGh2VigS57Hdgp2dTgCHv3Ljaa_8bwU=k-s256', 'display_name': 'dwssc2023', 'link': 'https://stackoverflow.com/users/21053684/dwssc2023'}",True,54,1,0,1693974479,1693960943,77048430,CC BY-SA 4.0,https://stackoverflow.com/questions/77048430/azure-synapses-csv-convert-varchar-to-date-a-few-rows-worked-and-others-faile,"Azure Synapses, CSV, Convert VARCHAR to DATE, A few rows worked and others failed",1693961754.0,77049019.0,,,
"['azure', 'azure-data-factory']","{'account_id': 3580881, 'reputation': 4989, 'user_id': 2989136, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b74582a807dd159d5412314c8d948077?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Herr Derb', 'link': 'https://stackoverflow.com/users/2989136/herr-derb'}",True,54,2,1,1694003298,1693924201,77045409,CC BY-SA 4.0,https://stackoverflow.com/questions/77045409/how-to-store-files-with-access-tier-cold-using-azure-data-factory,How to store files with access tier cold using Azure Data Factory?,,77051903.0,,,
['azure-data-factory'],"{'account_id': 22368055, 'reputation': 1, 'user_id': 16583520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d8c9bab6d3e9667afeae789d4933bdb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Caze982', 'link': 'https://stackoverflow.com/users/16583520/caze982'}",True,44,1,0,1694473832,1693916031,77044421,CC BY-SA 4.0,https://stackoverflow.com/questions/77044421/what-syntax-language-is-used-in-the-pipeline-expression-builder-in-azure-data-fa,What syntax language is used in the Pipeline expression builder in Azure data factory?,1694473832.0,,,,
['azure-data-factory'],"{'account_id': 11088225, 'reputation': 35, 'user_id': 8141106, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10212990679106033/picture?type=large', 'display_name': 'Wouter Lefebvre', 'link': 'https://stackoverflow.com/users/8141106/wouter-lefebvre'}",True,54,1,0,1693926453,1693913744,77044169,CC BY-SA 4.0,https://stackoverflow.com/questions/77044169/generic-filename-validation-in-azure-data-factory-for-processing-files,Generic filename validation in Azure Data factory for processing files,,77045601.0,,,
"['azure-data-factory', 'parquet', 'azure-synapse', 'external-tables']","{'account_id': 29298565, 'reputation': 3, 'user_id': 22447367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98f5e1adc954a6d7ffc404cce93516d6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jean-Christophe', 'link': 'https://stackoverflow.com/users/22447367/jean-christophe'}",True,74,2,0,1694071639,1693912696,77044062,CC BY-SA 4.0,https://stackoverflow.com/questions/77044062/synapse-cetas-from-parquet-file-with-columns-definition-is-failing,Synapse CETAS from parquet file with columns definition is failing,,77057429.0,,,
"['azure-data-factory', 'azure-data-lake']","{'account_id': 29370193, 'reputation': 1, 'user_id': 22502964, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtc_azCtJMrH29iGGWnfcXa51SFLk6gjUT-yhXub62jc1kY=k-s256', 'display_name': 'Ahmer Zunair', 'link': 'https://stackoverflow.com/users/22502964/ahmer-zunair'}",False,37,0,0,1693909673,1693909673,77043706,CC BY-SA 4.0,https://stackoverflow.com/questions/77043706/can-we-use-cosmosdb-emulator-in-azure-data-factory,can we use cosmosdb emulator in azure data factory?,,,,,
"['azure-data-factory', 'azure-synapse-analytics']","{'account_id': 29191853, 'reputation': 11, 'user_id': 22363831, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtem31k0ECL28F8VDkYScAB8eIH6rT22Z-N0y7e7bey0=k-s256', 'display_name': 'MUHAMMAD UMER', 'link': 'https://stackoverflow.com/users/22363831/muhammad-umer'}",False,40,1,0,1693918471,1693908344,77043554,CC BY-SA 4.0,https://stackoverflow.com/questions/77043554/why-escape-character-quote-character-cannot-be-set-to-null-in-polybase-copy-me,Why escape character &amp; quote character cannot be set to null in PolyBase copy method in ADF if we are not doing Staging?,,,,,
"['azure', 'azure-data-factory']","{'account_id': 15870536, 'reputation': 1, 'user_id': 11451323, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1385e0db2fbff0c40a50ca8096462a3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Joo', 'link': 'https://stackoverflow.com/users/11451323/joo'}",False,37,0,0,1695111252,1693903206,77042980,CC BY-SA 4.0,https://stackoverflow.com/questions/77042980/why-my-adf-pipeline-error-with-batch-size,Why my ADF pipeline error with batch size?,1695111252.0,,,,
"['azure', 'join', 'azure-web-app-service', 'azure-data-factory', 'azure-data-explorer']","{'account_id': 27265980, 'reputation': 19, 'user_id': 20788008, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/78ZRu.jpg?s=256&g=1', 'display_name': 'vw96', 'link': 'https://stackoverflow.com/users/20788008/vw96'}",False,40,0,0,1693895644,1693895644,77042192,CC BY-SA 4.0,https://stackoverflow.com/questions/77042192/troubleshooting-invalid-property-error-in-azure-data-factory-dataflow,Troubleshooting &#39;Invalid Property&#39; Error in Azure Data Factory Dataflow,,,,,
"['snowflake-cloud-data-platform', 'azure-data-factory', 'snowflake-schema']","{'account_id': 20854201, 'reputation': 21, 'user_id': 15317971, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-m4TQfNVgB7w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclkIOCWSWShT1ksvtgNUxG--cOprw/s96-c/photo.jpg?sz=256', 'display_name': 'Rakesh Mishra', 'link': 'https://stackoverflow.com/users/15317971/rakesh-mishra'}",False,34,1,0,1694088663,1693853353,77040013,CC BY-SA 4.0,https://stackoverflow.com/questions/77040013/snowflake-external-table-refresh-with-current-date-parameter,Snowflake External table refresh with current date parameter,1693854925.0,,,,
"['json', 'azure', 'csv', 'azure-data-factory', 'flatten']","{'account_id': 17015500, 'reputation': 5, 'user_id': 12309502, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-IxXAGrpZ6Zs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcXiwoHQ2IA3S1ELFYSMxDVhEu1pg/photo.jpg?sz=256', 'display_name': 'user12309502', 'link': 'https://stackoverflow.com/users/12309502/user12309502'}",True,38,1,0,1693839447,1693833574,77038075,CC BY-SA 4.0,https://stackoverflow.com/questions/77038075/api-with-nested-json-parse-into-csv-file-in-adf,API with nested JSON parse into CSV file in ADF,1693834556.0,77038814.0,,,
"['azure', 'terraform', 'azure-data-factory']","{'account_id': 28844526, 'reputation': 5, 'user_id': 22091908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68ef9a9feb611403448c4c69aa2b5690?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Nature', 'link': 'https://stackoverflow.com/users/22091908/nature'}",True,59,1,0,1693832778,1693828666,77037497,CC BY-SA 4.0,https://stackoverflow.com/questions/77037497/azure-data-factory-integration-runtime-managed-creation-fails-with-terraform-e,Azure Data Factory Integration Runtime Managed Creation Fails with Terraform - Error: &quot;Failed to create Integration Runtime&quot;,,77037969.0,,,
['azure-data-factory'],"{'account_id': 8612381, 'reputation': 579, 'user_id': 6450450, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ekGDa.jpg?s=256&g=1', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/6450450/jim'}",True,50,1,0,1694087531,1693823375,77036968,CC BY-SA 4.0,https://stackoverflow.com/questions/77036968/azure-data-factory-time-out-on-time-to-first-byte-not-full-copy-time,"Azure Data Factory: time out on Time To First Byte, not full copy time",,,,,
"['azure', 'azure-sql-database', 'azure-data-factory', 'azure-synapse']","{'account_id': 6710515, 'reputation': 1, 'user_id': 5174143, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b9bdaa2733ac26b900bba6227728a59?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kanta Maria', 'link': 'https://stackoverflow.com/users/5174143/kanta-maria'}",False,47,1,0,1693808169,1693707422,77030696,CC BY-SA 4.0,https://stackoverflow.com/questions/77030696/how-to-create-dynamic-columns-for-the-missing-ones-in-the-sink-sql-table-in-adf,How to create dynamic columns for the missing ones in the Sink SQL table in ADF?,,,,,
"['azure', 'azure-data-factory']","{'account_id': 29348910, 'reputation': 1, 'user_id': 22486540, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtdwj9oqE-8TbmZBRWQycbY7PSvuwTsnM_DaTPOnMF4G=k-s256', 'display_name': 'AVINASH KUMAR YADAV', 'link': 'https://stackoverflow.com/users/22486540/avinash-kumar-yadav'}",False,38,1,0,1693893270,1693621358,77026739,CC BY-SA 4.0,https://stackoverflow.com/questions/77026739/change-in-the-location-of-data-source-and-column-header-what-changes-do-i-have,"Change in the location of data source and column header ,what changes do I have to do in my source dataset copy activity pipeline i",,,,,
"['azure-data-factory', 'azure-synapse']","{'account_id': 29298565, 'reputation': 3, 'user_id': 22447367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98f5e1adc954a6d7ffc404cce93516d6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jean-Christophe', 'link': 'https://stackoverflow.com/users/22447367/jean-christophe'}",True,66,2,0,1693921303,1693582220,77024368,CC BY-SA 4.0,https://stackoverflow.com/questions/77024368/source-of-a-copy-activity-as-list-of-files-doesnt-preserve-the-listed-files,Source of a &quot;Copy Activity&quot; as &quot;List of files&quot; doesn&#39;t preserve the listed files order,,77043944.0,,,
"['azure-data-factory', 'azure-databricks']","{'account_id': 29274711, 'reputation': 1, 'user_id': 22428701, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtd3sc46U3p0Uq6Qf_xMrLeTRVWnqg2hIcKpKcyrOPgs=k-s256', 'display_name': 'Ritvik Chauhan', 'link': 'https://stackoverflow.com/users/22428701/ritvik-chauhan'}",False,51,1,0,1693829469,1693573645,77023390,CC BY-SA 4.0,https://stackoverflow.com/questions/77023390/how-to-restart-a-workflow-in-databricks-using-adf-is-there-any-way-to-restart-th,How to restart a workflow in Databricks using ADF is there any way to restart the workflow from the point of failure?,,,,,
"['azure-data-factory', 'dynamics-365', 'fetchxml']","{'account_id': 8785537, 'reputation': 73, 'user_id': 6567644, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af634669e24e7c74c1ff0ce314e92a9c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Timothy Shen', 'link': 'https://stackoverflow.com/users/6567644/timothy-shen'}",False,42,1,0,1693593752,1693557116,77021611,CC BY-SA 4.0,https://stackoverflow.com/questions/77021611/extracting-dynamics-365-data-using-azure-data-factory-pipeline-with-fetchxml-que,Extracting Dynamics 365 data using Azure Data Factory pipeline with FetchXML query,,,,,
