tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
"['python', 'authentication', 'azure-storage', 'azure-data-lake', 'delta-lake']","{'account_id': 2106101, 'reputation': 543, 'user_id': 1872400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa15da1b9422b69dd6873a67c63ac71a?s=256&d=identicon&r=PG', 'display_name': 'user__42', 'link': 'https://stackoverflow.com/users/1872400/user-42'}",True,692,1,0,1681973491,1680206076,75892442,CC BY-SA 4.0,https://stackoverflow.com/questions/75892442/connecting-and-authenticating-to-delta-lake-on-azure-data-lake-storage-gen-2-usi,Connecting and Authenticating to Delta Lake on Azure Data Lake Storage Gen 2 using delta-rs Python API,,,,,
"['python-3.x', 'azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 10012454, 'reputation': 1185, 'user_id': 7404892, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://lh4.googleusercontent.com/-9D3yd53RoWQ/AAAAAAAAAAI/AAAAAAAABYw/yLHu84hxMnc/photo.jpg?sz=256', 'display_name': 'Nayana Madhu', 'link': 'https://stackoverflow.com/users/7404892/nayana-madhu'}",False,182,1,0,1680179073,1680174767,75887485,CC BY-SA 4.0,https://stackoverflow.com/questions/75887485/list-files-in-a-datalake-using-sas-url-in-python,List files in a datalake using sas url in Python,,1680179073.0,,,
"['azure-data-factory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 28164871, 'reputation': 11, 'user_id': 21524194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a716b8f0e5189f274de100eaf6b43ef5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'vanhsiav', 'link': 'https://stackoverflow.com/users/21524194/vanhsiav'}",True,149,2,0,1680191137,1680156006,75884585,CC BY-SA 4.0,https://stackoverflow.com/questions/75884585/adf-pipeline-changes-required-on-enabling-hierarchical-namespaces-in-azure-data,ADF pipeline changes required on enabling hierarchical namespaces in Azure Data Lake Gen2,,1680156183.0,,,
"['azure-data-lake', 'azure-machine-learning-service', 'azure-data-lake-gen2', 'azureml-python-sdk']","{'account_id': 13262540, 'reputation': 21, 'user_id': 9576598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3424fed00cbc44a96c734f1d4624f39?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'khemanth958', 'link': 'https://stackoverflow.com/users/9576598/khemanth958'}",False,392,1,0,1680154674,1680133690,75883055,CC BY-SA 4.0,https://stackoverflow.com/questions/75883055/how-to-create-data-asset-programatically-manually-in-python-code-from-data-sto,How to create data asset programatically (manually in python code) from data store uri in Azure ML studio,,,,,
"['python', 'azure', 'azure-data-lake', 'azure-synapse']","{'account_id': 19111512, 'reputation': 11, 'user_id': 13957417, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jclx9qUEOxA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclpNCEq5jtj8esgNNt_MtVjEOEuTg/photo.jpg?sz=256', 'display_name': 'Gift kumar', 'link': 'https://stackoverflow.com/users/13957417/gift-kumar'}",True,683,1,1,1679658808,1679577045,75823445,CC BY-SA 4.0,https://stackoverflow.com/questions/75823445/attribute-error-str-object-has-no-attribute-get,Attribute Error: &#39;str&#39; object has no attribute get,,1679577154.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'azure-synapse']","{'account_id': 26781828, 'reputation': 27, 'user_id': 20376563, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1Diu6RIhgBJ9mGew_A-jl2W4IDYMJyJUigG2hU=k-s256', 'display_name': 'Athiya', 'link': 'https://stackoverflow.com/users/20376563/athiya'}",False,52,1,0,1679577732,1679574433,75822990,CC BY-SA 4.0,https://stackoverflow.com/questions/75822990/i-want-to-extract-date-part-from-file-mundipharma-hospitalprofits-20230228-zip-i,I want to Extract date part from File MUNDIPHARMA_HospitalPROFITS_20230228.zip in ADF,,1679574516.0,,,
"['azure', 'azure-data-lake', 'azure-synapse']","{'account_id': 28071228, 'reputation': 1, 'user_id': 21443780, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxZE07BGhmyCuYV1Vnuw9q_EO9CPMw9qwoPM-m8g=k-s256', 'display_name': 'dan ward', 'link': 'https://stackoverflow.com/users/21443780/dan-ward'}",False,196,0,0,1679406776,1679406776,75802105,CC BY-SA 4.0,https://stackoverflow.com/questions/75802105/pyspark-external-table-created-from-csv-file-in-adls-shows-only-one-column-but,"PySpark external table created from CSV file in ADLS shows only one column, but works with Parquet files",,,,,
"['azure', 'azure-data-factory', 'azure-data-lake']","{'account_id': 26868703, 'reputation': 31, 'user_id': 20451054, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4b7912b183527900121300390b680c6?s=256&d=identicon&r=PG', 'display_name': 'Anonymous', 'link': 'https://stackoverflow.com/users/20451054/anonymous'}",False,37,1,0,1679332856,1679319243,75790929,CC BY-SA 4.0,https://stackoverflow.com/questions/75790929/why-do-the-file-size-differ-in-the-adf-run-and-the-actual-file,Why do the file size differ in the adf run and the actual file?,,1679323945.0,,,
"['python', 'azure', 'azure-data-lake', 'pyarrow', 'apache-arrow']","{'account_id': 15267393, 'reputation': 1226, 'user_id': 11015558, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lzHbT.png?s=256&g=1', 'display_name': 'Luca', 'link': 'https://stackoverflow.com/users/11015558/luca'}",True,295,2,0,1679337653,1679236930,75782765,CC BY-SA 4.0,https://stackoverflow.com/questions/75782765/pyarrow-slice-pushdown-for-azure-data-lake,Pyarrow slice pushdown for Azure data lake,75794123.0,,,,
"['azure', 'powershell', 'azure-blob-storage', 'azure-data-lake']","{'account_id': 17542686, 'reputation': 196, 'user_id': 12724590, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2598129890224909/picture?type=large', 'display_name': 'Oleg Kazanskyi', 'link': 'https://stackoverflow.com/users/12724590/oleg-kazanskyi'}",True,60,1,1,1679060535,1678999308,75761448,CC BY-SA 4.0,https://stackoverflow.com/questions/75761448/recorded-powershell-object-data-to-azure-blob-as-csv-is-missing-line-breaks,Recorded PowerShell Object data to Azure blob as CSV is missing line breaks,75762197.0,1679004249.0,,,
['azure-data-lake'],"{'account_id': 27985119, 'reputation': 21, 'user_id': 21372137, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxYsh3ryxR-zJIZMKMKTaFcyAUtPBp6dyyllL0Uh=k-s256', 'display_name': 'Waris Souran', 'link': 'https://stackoverflow.com/users/21372137/waris-souran'}",False,196,1,1,1678904553,1678899635,75747890,CC BY-SA 4.0,https://stackoverflow.com/questions/75747890/azure-incremental-load-delta-load-pipeline-from-oracle-server-to-azure-data-la,Azure incremental load (delta load) pipeline from Oracle server to Azure data lake (CSV),,1678904553.0,,,
"['azure', 'azure-data-factory', 'sftp', 'azure-databricks', 'azure-data-lake']","{'account_id': 26868703, 'reputation': 31, 'user_id': 20451054, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4b7912b183527900121300390b680c6?s=256&d=identicon&r=PG', 'display_name': 'Anonymous', 'link': 'https://stackoverflow.com/users/20451054/anonymous'}",True,304,1,-2,1678894623,1678864667,75741536,,https://stackoverflow.com/questions/75741536/copy-data-from-sftp-to-adls-gen-2-via-adf,Copy data from SFTP to ADLS Gen 2 via ADF,,1678894623.0,1679410263.0,Opinion-based,
"['azure', 'azure-sql-database', 'azure-data-factory', 'azure-data-lake']","{'account_id': 11450750, 'reputation': 5, 'user_id': 8393208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42d6a2515223157ca9eb1f1dfa3a8d70?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Yovcho Ivanov', 'link': 'https://stackoverflow.com/users/8393208/yovcho-ivanov'}",True,211,1,0,1679903347,1678788745,75731706,CC BY-SA 4.0,https://stackoverflow.com/questions/75731706/how-to-pass-a-pipeline-variable-into-a-dataset-parameter,How to pass a pipeline variable into a Dataset Parameter?,75853272.0,1678788794.0,,,
"['linux', 'azure-data-lake', 'fuse']","{'account_id': 4772723, 'reputation': 141, 'user_id': 3856911, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://graph.facebook.com/1004625131/picture?type=large', 'display_name': 'Ivan Freire', 'link': 'https://stackoverflow.com/users/3856911/ivan-freire'}",False,198,0,1,1678726946,1678726946,75724849,CC BY-SA 4.0,https://stackoverflow.com/questions/75724849/how-to-use-touch-command-to-update-file-timestamp-using-blobfuse2,How to use &quot;touch&quot; command to update file timestamp using blobfuse2?,,,,,
"['apache-spark', 'databricks', 'etl', 'azure-data-lake', 'delta-lake']","{'account_id': 12694975, 'reputation': 95, 'user_id': 10255864, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b6aacf76332a81ff14de93b1caecb14?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Will W', 'link': 'https://stackoverflow.com/users/10255864/will-w'}",True,556,2,2,1680065467,1678654792,75716349,CC BY-SA 4.0,https://stackoverflow.com/questions/75716349/delta-lake-medallion-layer-archirecture-bronze-layer-incremental-etl-best-pract,"Delta lake medallion layer archirecture, Bronze layer incremental ETL best practices",75722277.0,,,,
"['parquet', 'azure-data-lake', 'azure-synapse']","{'account_id': 17089915, 'reputation': 174, 'user_id': 12366307, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/egVi0.jpg?s=256&g=1', 'display_name': 'rocket porg', 'link': 'https://stackoverflow.com/users/12366307/rocket-porg'}",True,607,2,0,1684506063,1677862632,75629879,CC BY-SA 4.0,https://stackoverflow.com/questions/75629879/table-empty-in-azure-synapse-lake-database-but-parquet-files-are-present-in-the,Table empty in Azure Synapse lake database but parquet files are present in the data lake,76289973.0,1678109710.0,,,
"['azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 18005173, 'reputation': 8301, 'user_id': 13086128, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BlCdg.png?s=256&g=1', 'display_name': 'Talha Tayyab', 'link': 'https://stackoverflow.com/users/13086128/talha-tayyab'}",True,126,1,0,1677738906,1677671919,75603407,CC BY-SA 4.0,https://stackoverflow.com/questions/75603407/azure-data-lake-gen2-adls-gen2,Azure Data Lake Gen2 (ADLS Gen2),75611995.0,1677672261.0,,,
"['python', 'azure', 'azure-data-lake']","{'account_id': 23792816, 'reputation': 31, 'user_id': 17804077, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz1LxALOeWY92jXoUDkwShvu37XcaR9CKoQ6xcM=k-s256', 'display_name': 'Gary', 'link': 'https://stackoverflow.com/users/17804077/gary'}",True,524,2,0,1678727345,1677618562,75597324,CC BY-SA 4.0,https://stackoverflow.com/questions/75597324/timeout-error-while-uploading-to-large-file-in-adls,Timeout error while uploading to large file in adls,75599834.0,1677647135.0,,,
"['azure', 'db2', 'azure-data-factory', 'ibm-midrange', 'azure-data-lake']","{'account_id': 16589822, 'reputation': 27, 'user_id': 11988270, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDm63nPIXw-VEyxfRhmVH0GJTZ9-Qv_h3KMGmCO=k-s256', 'display_name': 'Moulshree Suhas', 'link': 'https://stackoverflow.com/users/11988270/moulshree-suhas'}",False,226,2,0,1677660862,1677575228,75589911,CC BY-SA 4.0,https://stackoverflow.com/questions/75589911/odbc-connection-issue-to-load-data-copy-activity-source-not-working,ODBC connection issue to load data. Copy Activity source not working,,,,,
"['azure', 'azure-data-lake', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 19845039, 'reputation': 65, 'user_id': 14536880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3af24a6514f0b0219eaf246d354e6781?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'jaysc', 'link': 'https://stackoverflow.com/users/14536880/jaysc'}",True,477,1,0,1677250349,1677229786,75554592,CC BY-SA 4.0,https://stackoverflow.com/questions/75554592/should-you-use-the-primary-storage-of-azure-synapse-as-your-data-lake,Should you use the primary storage of Azure Synapse as your data lake?,75557992.0,,,,
"['azure', 'pyspark', 'azure-data-lake', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 19845039, 'reputation': 65, 'user_id': 14536880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3af24a6514f0b0219eaf246d354e6781?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'jaysc', 'link': 'https://stackoverflow.com/users/14536880/jaysc'}",True,491,1,1,1682006343,1677223618,75553649,CC BY-SA 4.0,https://stackoverflow.com/questions/75553649/when-should-you-use-a-mount-point-in-azure-synapse-analytics,When should you use a mount point in Azure Synapse Analytics?,76066104.0,1677224831.0,,,
"['azure', 'etl', 'azure-data-lake', 'azure-data-factory']","{'account_id': 24354391, 'reputation': 39, 'user_id': 18289815, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzA5zpr46LwxOuRB2Csd-0EJBEh-W5p6E7MqoqTNA=k-s256', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/18289815/robert'}",True,208,1,0,1677131056,1677075915,75534077,CC BY-SA 4.0,https://stackoverflow.com/questions/75534077/how-to-automate-daily-copying-files-that-are-being-stored-in-the-daily-folder-us,How to automate daily copying files that are being stored in the daily folder using Azure Data Factory,75540984.0,,,,
"['azure-functions', 'azure-pipelines', 'azure-data-lake', 'azure-synapse', 'dynamics-365-operations']","{'account_id': 11500303, 'reputation': 1, 'user_id': 8428309, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-FptXG2B-YYY/AAAAAAAAAAI/AAAAAAAAABQ/nJhLx-QU160/photo.jpg?sz=256', 'display_name': 'Athira Reghuraman', 'link': 'https://stackoverflow.com/users/8428309/athira-reghuraman'}",False,85,0,0,1676930933,1676930933,75514609,CC BY-SA 4.0,https://stackoverflow.com/questions/75514609/unable-to-query-d365-finance-and-operation-data-with-headers-in-synapses-serverl,Unable to query D365 finance and operation data with headers in synapses serverless pool,,,,,
"['azure-data-lake', 'azure-synapse', 'delta-lake']","{'account_id': 3434968, 'reputation': 273, 'user_id': 2878290, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/ccc8b44c9f0b68d5ed43981f31cfaae6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Developer KE', 'link': 'https://stackoverflow.com/users/2878290/developer-ke'}",False,262,1,0,1677223461,1676442474,75456197,CC BY-SA 4.0,https://stackoverflow.com/questions/75456197/azure-synapse-delta-table-creation-and-import-data-from-adls-delta-lake,Azure Synapse Delta Table Creation and Import Data From ADLS delta lake,,1677223461.0,,,
"['azure', 'azure-data-factory', 'azure-databricks', 'azure-data-lake']","{'account_id': 26781828, 'reputation': 27, 'user_id': 20376563, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1Diu6RIhgBJ9mGew_A-jl2W4IDYMJyJUigG2hU=k-s256', 'display_name': 'Athiya', 'link': 'https://stackoverflow.com/users/20376563/athiya'}",False,285,2,0,1677595471,1676394048,75451025,CC BY-SA 4.0,https://stackoverflow.com/questions/75451025/how-to-add-2021-12-01t000000z-this-date-to-set-variable-in-adf,How to Add &quot;2021-12-01T00:00:00Z&quot; This date to set variable in ADF,,,,,
"['python', 'azure', 'azure-data-lake', 'azure-synapse']","{'account_id': 13350957, 'reputation': 21, 'user_id': 9636197, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-63lOOkN2q2s/AAAAAAAAAAI/AAAAAAAAA-g/eH0_G_Nzvos/photo.jpg?sz=256', 'display_name': 'Bikash', 'link': 'https://stackoverflow.com/users/9636197/bikash'}",True,220,1,0,1677558592,1676294854,75436502,CC BY-SA 4.0,https://stackoverflow.com/questions/75436502/write-a-variables-data-as-it-is-in-adls-file,Write a variable&#39;s data as it is in ADLS file,75443240.0,1677558592.0,,,
"['azure', 'azure-data-factory', 'azure-databricks', 'azure-data-lake']","{'account_id': 26781828, 'reputation': 27, 'user_id': 20376563, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1Diu6RIhgBJ9mGew_A-jl2W4IDYMJyJUigG2hU=k-s256', 'display_name': 'Athiya', 'link': 'https://stackoverflow.com/users/20376563/athiya'}",False,168,1,0,1676377360,1676129241,75421213,CC BY-SA 4.0,https://stackoverflow.com/questions/75421213/csv-file-source-is-sftp-and-in-utf-16-how-to-save-it-in-utf-8-form-in-adf-or-ad,CSV file source is SFTP and in UTF-16. How to save it in UTF_8 form in ADF or ADB,,1676131928.0,,,
"['power-automate', 'azure-data-lake', 'businessevents']","{'account_id': 27659315, 'reputation': 1, 'user_id': 21112507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5635b7e54e54b9f0e09c16292f138934?s=256&d=identicon&r=PG', 'display_name': 'E H', 'link': 'https://stackoverflow.com/users/21112507/e-h'}",False,223,1,0,1677602815,1676048051,75413993,CC BY-SA 4.0,https://stackoverflow.com/questions/75413993/power-automate-export-to-data-lake-business-events-alerts,Power Automate: Export to Data Lake Business Events Alerts,,1676067305.0,,,
"['databricks', 'azure-databricks', 'azure-data-lake', 'databricks-sql']","{'account_id': 19397542, 'reputation': 169, 'user_id': 14184884, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ROCbDpVCumg/AAAAAAAAAAI/AAAAAAAABKw/AMZuucnpb-yuY8DNS5-nkywOs8RRdbH43Q/photo.jpg?sz=256', 'display_name': 'hkay', 'link': 'https://stackoverflow.com/users/14184884/hkay'}",True,227,1,1,1676203621,1675972736,75403826,CC BY-SA 4.0,https://stackoverflow.com/questions/75403826/how-to-create-a-sql-table-inside-the-project-path-instead-of-outside-in-azure-da,How to create a SQL table inside the project path instead of outside in Azure datalake from databricks?,75426857.0,1676203494.0,,,
