tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id,protected_date
"['java', 'sql', 'snowflake-cloud-data-platform', 'talend']","{'account_id': 20060396, 'reputation': 307, 'user_id': 14707253, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OFE8O.jpg?s=256&g=1', 'display_name': 'Emile Dadou', 'link': 'https://stackoverflow.com/users/14707253/emile-dadou'}",True,50,1,0,1685109131,1685108368,76341362,CC BY-SA 4.0,https://stackoverflow.com/questions/76341362/talend-issue-with-comparing-dates-using-talenddate-routines,Talend - Issue with comparing dates using TalendDate routines,,,,76341475.0,
"['logging', 'talend']","{'account_id': 5214488, 'reputation': 622, 'user_id': 4169892, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/b4a42d470b1b40fd9677a76145f0ed82?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'pm1359', 'link': 'https://stackoverflow.com/users/4169892/pm1359'}",False,46,0,0,1683720862,1683720862,76218288,CC BY-SA 4.0,https://stackoverflow.com/questions/76218288/talend-8-tlogrow-returns-empty-values-when-in-the-previous-steps-the-variable-a,talend 8- tLogRow returns empty values when in the previous steps the variable are with values,,,,,
"['amazon-s3', 'avro', 'talend']","{'account_id': 10341344, 'reputation': 21, 'user_id': 7627611, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1559453b04b37decd83a859658fec49a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AppDev', 'link': 'https://stackoverflow.com/users/7627611/appdev'}",False,116,0,0,1683586343,1683586343,76204863,CC BY-SA 4.0,https://stackoverflow.com/questions/76204863/reading-avro-parquet-files-using-talend,Reading Avro/Parquet Files using Talend,,,,,
['talend'],"{'account_id': 10616157, 'reputation': 1, 'user_id': 21851480, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxb0PzRkCXfmBYHpxEl5uL7WdqOVbBbLgDnbJIrxzg=k-s256', 'display_name': 'Артём А', 'link': 'https://stackoverflow.com/users/21851480/%d0%90%d1%80%d1%82%d1%91%d0%bc-%d0%90'}",False,40,0,0,1683547396,1683547396,76200421,CC BY-SA 4.0,https://stackoverflow.com/questions/76200421/talend-tflowmetercatcher-resets-after-each-subjob,Talend tFlowMeterCatcher resets after each subjob,,,,,
"['hadoop', 'talend', 'protobuf-java']","{'account_id': 28536911, 'reputation': 1, 'user_id': 21843496, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29e0b49552527f785034c6a62a683083?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Youssef Rais', 'link': 'https://stackoverflow.com/users/21843496/youssef-rais'}",False,19,0,0,1683469996,1683469996,76194556,CC BY-SA 4.0,https://stackoverflow.com/questions/76194556/namenode-not-connecting-in-talend,Namenode not connecting in talend,,,,,
['talend'],"{'account_id': 14679229, 'reputation': 100, 'user_id': 10601285, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-8i8aXgVwNJI/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbDOFnzZq5WRBz6oP3XtO3aEvmpp5g/mo/photo.jpg?sz=256', 'display_name': 'smyer', 'link': 'https://stackoverflow.com/users/10601285/smyer'}",False,143,0,0,1690507462,1682599442,76120577,CC BY-SA 4.0,https://stackoverflow.com/questions/76120577/talend-studio-does-not-show-dropdown-menu-of-branches-in-select-existing-project,Talend Studio does not show dropdown menu of branches in Select Existing Project stage,,1682599692.0,,,
['talend'],"{'account_id': 13908978, 'reputation': 39, 'user_id': 10042669, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c88f7774703f5c45f6b43df74d3cbb7d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AJ_25', 'link': 'https://stackoverflow.com/users/10042669/aj-25'}",True,236,1,0,1682513143,1682511610,76110656,CC BY-SA 4.0,https://stackoverflow.com/questions/76110656/cannot-invoke-string-replaceallstring-string-because-row-is-null,"Cannot invoke &quot;String.replaceAll(String, String)&quot; because row is null",,1682513143.0,,76110689.0,
"['soap', 'talend']","{'account_id': 22371375, 'reputation': 1, 'user_id': 16586415, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/846661c26989b383d240ac956c6f9e38?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pcam', 'link': 'https://stackoverflow.com/users/16586415/pcam'}",False,118,0,0,1682579725,1682502239,76109327,CC BY-SA 4.0,https://stackoverflow.com/questions/76109327/talend-soap-api-unexpected-eof-in-prolog-at-row-col-unknown-source-1-0,"Talend SOAP API Unexpected EOF in prolog at [row,col {unknown-source}]: [1,0]",,1682579725.0,,,
['talend'],"{'account_id': 2898137, 'reputation': 1803, 'user_id': 2485458, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/52ae91676d3cffc68de43e26dcc61096?s=256&d=identicon&r=PG', 'display_name': 'Panadol Chong', 'link': 'https://stackoverflow.com/users/2485458/panadol-chong'}",True,25,1,0,1682414882,1682406808,76098483,CC BY-SA 4.0,https://stackoverflow.com/questions/76098483/how-to-put-2-query-parameter-in-talend-data-stewardship-tql-query,How to put 2 query parameter in Talend Data Stewardship TQL query?,,,,76099605.0,
"['talend', 'tmap']","{'account_id': 28374990, 'reputation': 1, 'user_id': 21703191, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxbRrgAyLCSaxIxzyLVhfv3XNVN6zCXDtq5cTcclgJE=k-s256', 'display_name': 'Veenadharini Shukla', 'link': 'https://stackoverflow.com/users/21703191/veenadharini-shukla'}",False,53,1,0,1682123040,1682110431,76076641,CC BY-SA 4.0,https://stackoverflow.com/questions/76076641/cleaning-ages-in-talend-tmap,Cleaning ages in Talend Tmap,,1682110599.0,,,
"['azure-databricks', 'talend']","{'account_id': 27486817, 'reputation': 11, 'user_id': 20972927, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp7YQy0393q0sLR9izMsKU5n54cGr4RAkfiOSdR3=k-s256', 'display_name': 'Phong Chu Quang', 'link': 'https://stackoverflow.com/users/20972927/phong-chu-quang'}",False,113,1,1,1681909028,1681899475,76053334,CC BY-SA 4.0,https://stackoverflow.com/questions/76053334/create-a-databricks-job-using-talend-open-studio,Create a Databricks job using Talend Open Studio,,,,,
"['xml', 'talend']","{'account_id': 10603208, 'reputation': 35, 'user_id': 7809526, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c295d84f903f42d3e9f81fa7df33a357?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ham HAS', 'link': 'https://stackoverflow.com/users/7809526/ham-has'}",False,21,0,0,1681892546,1681892546,76052239,CC BY-SA 4.0,https://stackoverflow.com/questions/76052239/limitation-of-xml-file-generation-in-talend,Limitation of XML file generation in talend,,,,,
"['json', 'api', 'linkedin-api', 'talend', 'afabstractrestclient']","{'account_id': 25620705, 'reputation': 1, 'user_id': 19392649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a5fcadb975a1ca352a36b0d9a7b8449?s=256&d=identicon&r=PG', 'display_name': 'Nawres Ben Mohamed', 'link': 'https://stackoverflow.com/users/19392649/nawres-ben-mohamed'}",False,82,0,0,1681718316,1681608448,76025523,CC BY-SA 4.0,https://stackoverflow.com/questions/76025523/data-extracting-with-talend,Data Extracting with talend,,1681718316.0,,,
"['file', 'salesforce', 'talend']","{'account_id': 11459252, 'reputation': 1, 'user_id': 8399370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c14ffdcdf2e4be8aa31b09782fd818fb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'khouloud', 'link': 'https://stackoverflow.com/users/8399370/khouloud'}",False,43,0,0,1681468370,1681468370,76014171,CC BY-SA 4.0,https://stackoverflow.com/questions/76014171/how-to-get-title-of-files-associated-to-two-objects-from-salesforce-in-talend-et,How to get title of files associated to two objects from Salesforce in Talend ETL?,,,,,
"['java', 'talend']","{'account_id': 479351, 'reputation': 1883, 'user_id': 891975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d32f1c88cd4c4e200df4d428b1c2360?s=256&d=identicon&r=PG', 'display_name': 'Павел Иванов', 'link': 'https://stackoverflow.com/users/891975/%d0%9f%d0%b0%d0%b2%d0%b5%d0%bb-%d0%98%d0%b2%d0%b0%d0%bd%d0%be%d0%b2'}",False,39,0,0,1681279873,1681279873,75992399,CC BY-SA 4.0,https://stackoverflow.com/questions/75992399/talend-open-studio-api,Talend Open Studio API,,,,,
"['postgresql', 'talend']","{'account_id': 28281783, 'reputation': 1, 'user_id': 21623327, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxYzoftGWBHEne9An8BYc-4BDubbMiX3CoYlguXx=k-s256', 'display_name': 'Soumya', 'link': 'https://stackoverflow.com/users/21623327/soumya'}",False,28,0,0,1681288528,1681279036,75992308,CC BY-SA 4.0,https://stackoverflow.com/questions/75992308/database-and-tables-backup-and-restore,Database and tables backup and restore,,1681288528.0,,,
"['database', 'postgresql', 'linkedin-api', 'talend']","{'account_id': 25620705, 'reputation': 1, 'user_id': 19392649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a5fcadb975a1ca352a36b0d9a7b8449?s=256&d=identicon&r=PG', 'display_name': 'Nawres Ben Mohamed', 'link': 'https://stackoverflow.com/users/19392649/nawres-ben-mohamed'}",False,66,0,0,1681216995,1681216548,75985977,CC BY-SA 4.0,https://stackoverflow.com/questions/75985977/how-to-extract-data-from-api-using-talend,how to extract data from API using Talend,,,,,
"['rabbitmq', 'virtualhost', 'talend']","{'account_id': 20384295, 'reputation': 33, 'user_id': 14953694, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be20b7318104abc28a177fae033597e0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Robin', 'link': 'https://stackoverflow.com/users/14953694/robin'}",False,42,0,0,1680782743,1680771935,75947716,CC BY-SA 4.0,https://stackoverflow.com/questions/75947716/rabbitmq-with-talend-8-how-to-select-a-virtual-host,RabbitMQ with Talend 8 - How to select a Virtual Host?,,1680782743.0,,,
['talend'],"{'account_id': 13762384, 'reputation': 120, 'user_id': 9931799, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-nvs9tCNAksE/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq3Rgwbm5EVdKPtQmoRxBqc8y_vbfQ/mo/photo.jpg?sz=256', 'display_name': 'Vlad Kupchan', 'link': 'https://stackoverflow.com/users/9931799/vlad-kupchan'}",True,87,1,0,1680736717,1680714796,75942282,CC BY-SA 4.0,https://stackoverflow.com/questions/75942282/trigger-talend-jobs-dynamically-based-on-metadata-stored-in-config-table,Trigger Talend jobs dynamically based on metadata stored in config table,,1680716221.0,,75944669.0,
['talend'],"{'account_id': 28222169, 'reputation': 1, 'user_id': 21572727, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdeafad1fb575897387bed0cb69d8126?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Raj Patil', 'link': 'https://stackoverflow.com/users/21572727/raj-patil'}",False,47,0,0,1680741106,1680694463,75938905,CC BY-SA 4.0,https://stackoverflow.com/questions/75938905/how-can-i-extract-data-from-multiple-matching-condition,How can i extract data from multiple matching condition?,,1680741106.0,,,
"['xml', 'talend']","{'account_id': 28211335, 'reputation': 1, 'user_id': 21563536, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22814050bd1965f29e1a4a96272fb319?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'NOgr11', 'link': 'https://stackoverflow.com/users/21563536/nogr11'}",False,64,1,0,1680649275,1680614056,75929820,CC BY-SA 4.0,https://stackoverflow.com/questions/75929820/xml-metadata-in-talend-is-not-working-for-me-what-else-can-i-do,XML metadata in Talend is not working for me. What else can I do?,,1680615083.0,,,
"['sql-server', 'database', 'etl', 'talend']","{'account_id': 3010268, 'reputation': 38, 'user_id': 2553962, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100002869597516/picture?type=large', 'display_name': 'Zaidi', 'link': 'https://stackoverflow.com/users/2553962/zaidi'}",False,97,0,0,1680612403,1680612144,75929523,CC BY-SA 4.0,https://stackoverflow.com/questions/75929523/talend-dbinput-step-error-the-server-principal-sql-user-is-not-able-to-acces,Talend dbinput step error : The server principal &quot;SQL-USER&quot; is not able to access the database &quot;DATABASE-1&quot; under the current security context,,1680612403.0,,,
"['java', 'javadoc', 'talend']","{'account_id': 20060396, 'reputation': 307, 'user_id': 14707253, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OFE8O.jpg?s=256&g=1', 'display_name': 'Emile Dadou', 'link': 'https://stackoverflow.com/users/14707253/emile-dadou'}",False,41,0,0,1680263862,1680258654,75897490,CC BY-SA 4.0,https://stackoverflow.com/questions/75897490/generate-javadoc-for-talend-user-routines,Generate Javadoc for Talend user routines,,1680263862.0,,,
"['jdbc', 'oracle11g', 'database-connection', 'talend']","{'account_id': 28065502, 'reputation': 1, 'user_id': 21438952, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FGsu2.jpg?s=256&g=1', 'display_name': 'karim sayadi', 'link': 'https://stackoverflow.com/users/21438952/karim-sayadi'}",False,129,0,0,1679998441,1679998205,75864911,CC BY-SA 4.0,https://stackoverflow.com/questions/75864911/i-have-a-problem-with-connection-to-the-database-how-can-i-fix-it,"i have a problem with connection to the database , how can i fix it?",,1679998441.0,,,
"['java', 'oauth-2.0', 'talend']","{'account_id': 28114304, 'reputation': 11, 'user_id': 21481633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49f70fa23d2f14cc1e287bbb76789696?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'aouadi', 'link': 'https://stackoverflow.com/users/21481633/aouadi'}",False,68,0,1,1679662531,1679662416,75833914,CC BY-SA 4.0,https://stackoverflow.com/questions/75833914/authenticate-failed-imap-store-is-not-connecting,AUTHENTICATE failed. IMAP Store is not connecting,,1679662531.0,,,
"['java', 'variables', 'expression', 'talend', 'tmap']","{'account_id': 27900110, 'reputation': 35, 'user_id': 21304583, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxbEhevfdSiVf3cEEMK6kUaypqkGaMf1cHfHzDDD=k-s256', 'display_name': 'Fabio Mignardi', 'link': 'https://stackoverflow.com/users/21304583/fabio-mignardi'}",True,138,3,1,1679654332,1679575816,75823209,CC BY-SA 4.0,https://stackoverflow.com/questions/75823209/how-to-apply-a-tmap-variable-to-multiple-output-fields-in-talend,How to apply a tmap variable to multiple output fields in Talend?,,,,75832602.0,
"['talend', 'logfile']","{'account_id': 19915728, 'reputation': 35, 'user_id': 14592763, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ugf74.png?s=256&g=1', 'display_name': 'ayoub touti', 'link': 'https://stackoverflow.com/users/14592763/ayoub-touti'}",True,94,1,0,1680165854,1679496190,75813722,CC BY-SA 4.0,https://stackoverflow.com/questions/75813722/talend-studio-logs-file-are-not-generated-in,talend studio: logs file are not generated in,,,,75885957.0,
"['api', 'rest', 'talend']","{'account_id': 20060396, 'reputation': 307, 'user_id': 14707253, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OFE8O.jpg?s=256&g=1', 'display_name': 'Emile Dadou', 'link': 'https://stackoverflow.com/users/14707253/emile-dadou'}",True,417,1,0,1679481283,1679048627,75766460,CC BY-SA 4.0,https://stackoverflow.com/questions/75766460/talend-send-http-post-request-with-form-data,Talend - Send HTTP POST Request with form-data,,1679049587.0,,75811124.0,
"['java', 'talend', 'snowflake-schema']","{'account_id': 2734872, 'reputation': 1600, 'user_id': 2357766, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/grV0R.jpg?s=256&g=1', 'display_name': 'Rajesh', 'link': 'https://stackoverflow.com/users/2357766/rajesh'}",False,162,0,0,1680782381,1678910231,75749503,CC BY-SA 4.0,https://stackoverflow.com/questions/75749503/cannot-save-snowflake-connection,Cannot Save Snowflake Connection,,,,,
"['api', 'rest', 'salesforce', 'talend']","{'account_id': 10603208, 'reputation': 35, 'user_id': 7809526, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c295d84f903f42d3e9f81fa7df33a357?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ham HAS', 'link': 'https://stackoverflow.com/users/7809526/ham-has'}",True,166,1,1,1678960476,1678909838,75749440,CC BY-SA 4.0,https://stackoverflow.com/questions/75749440/executing-a-talend-job-using-api,Executing a talend job using API,,,,,
['talend'],"{'account_id': 28019354, 'reputation': 1, 'user_id': 21400457, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxZ56vQJ99PWrfn_Sx18rmARoChCTq7R1z8L8eEo=k-s256', 'display_name': 'Antonio Gonzalez', 'link': 'https://stackoverflow.com/users/21400457/antonio-gonzalez'}",False,23,0,0,1678883638,1678883444,75744722,CC BY-SA 4.0,https://stackoverflow.com/questions/75744722/talend-open-studio-textractjsonfields-concatenate-childs,Talend open studio tExtractJSONFields - concatenate childs,,1678883638.0,,,
"['talend', 'openai-api', 'talend-mdm', 'data-lineage']","{'account_id': 21779708, 'reputation': 1, 'user_id': 16081565, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9e17e96037919a04ebe785af6a9b2fa?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Manan Jain', 'link': 'https://stackoverflow.com/users/16081565/manan-jain'}",False,112,0,0,1678426366,1678177366,75659499,CC BY-SA 4.0,https://stackoverflow.com/questions/75659499/how-to-get-metadata-from-talend-data-management-platform,How to get metadata from Talend Data Management Platform?,,1678426366.0,,,
