tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,community_owned_date
"['data-warehouse', 'azure-synapse', 'azure-synapse-analytics']","{'account_id': 3275445, 'reputation': 61, 'user_id': 6316769, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04f77167f6ebe75baee2dae1080853f4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'xmlapi', 'link': 'https://stackoverflow.com/users/6316769/xmlapi'}",False,30,1,0,1683690585,1683651938,76211831,CC BY-SA 4.0,https://stackoverflow.com/questions/76211831/formula-to-determine-sql-pool-distribution-type,Formula to determine SQL Pool Distribution type,,,,,,,
"['mysql', 'apache-nifi', 'data-warehouse']","{'account_id': 6790874, 'reputation': 439, 'user_id': 5228070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33e1f9080810b8817c9ca9984f67ee66?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'santhosh', 'link': 'https://stackoverflow.com/users/5228070/santhosh'}",False,20,0,0,1683641591,1683563910,76202555,CC BY-SA 4.0,https://stackoverflow.com/questions/76202555/get-alerts-when-capturechange-mysql-of-nifi-fails,get alerts when capturechange Mysql of Nifi fails,1683641591.0,,,,,,
"['salesforce', 'data-warehouse', 'data-mesh']","{'account_id': 24443264, 'reputation': 11, 'user_id': 18366639, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f0124eb69e0f37da58cfd1dba5fbf84?s=256&d=identicon&r=PG', 'display_name': 'user18366639', 'link': 'https://stackoverflow.com/users/18366639/user18366639'}",False,56,1,0,1683476915,1683468230,76194402,CC BY-SA 4.0,https://stackoverflow.com/questions/76194402/salesforce-as-a-data-mesh,Salesforce as a data mesh,,,,,,,
"['sql-server', 'ssis', 'data-warehouse']","{'account_id': 22932492, 'reputation': 21, 'user_id': 17066509, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhlxQvu9OOupjSGYSFHZmNwUDcQ9qn1rrJN0EBbqg=k-s256', 'display_name': 'Kevin Alexis Martinez Herrera', 'link': 'https://stackoverflow.com/users/17066509/kevin-alexis-martinez-herrera'}",False,51,1,0,1688133810,1683316980,76185596,CC BY-SA 4.0,https://stackoverflow.com/questions/76185596/how-to-add-more-columns-in-siss-slowly-changing-dimension-wizard,How to add more columns in SISS Slowly Changing Dimension Wizard?,1688133618.0,,,,,,
"['data-warehouse', 'datamodel']","{'account_id': 13917182, 'reputation': 49, 'user_id': 10048640, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-8S6Maj0SzD4/AAAAAAAAAAI/AAAAAAAAAKQ/ZHGYvEqHTvo/photo.jpg?sz=256', 'display_name': 'sanaz amini', 'link': 'https://stackoverflow.com/users/10048640/sanaz-amini'}",False,40,1,-1,1682920905,1682767197,76135929,CC BY-SA 4.0,https://stackoverflow.com/questions/76135929/relation-between-two-fact-tables-in-data-warehouse,Relation Between Two Fact Tables In Data Warehouse,,,,,,,
"['sql', 'insert', 'data-warehouse', 'azure-synapse']","{'account_id': 6261038, 'reputation': 35, 'user_id': 4868188, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-8R2CNeSEEsk/AAAAAAAAAAI/AAAAAAAAASQ/pfos_-1EaJc/photo.jpg?sz=256', 'display_name': 'Monika Patel', 'link': 'https://stackoverflow.com/users/4868188/monika-patel'}",False,141,1,0,1682678058,1682600241,76120714,CC BY-SA 4.0,https://stackoverflow.com/questions/76120714/azure-synapse-creating-random-duplicate-data-while-inserting-from-staging-to-fin,Azure Synapse Creating random duplicate data while inserting from staging to final table,,,,,,,
"['apache-nifi', 'data-warehouse']","{'account_id': 6790874, 'reputation': 439, 'user_id': 5228070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33e1f9080810b8817c9ca9984f67ee66?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'santhosh', 'link': 'https://stackoverflow.com/users/5228070/santhosh'}",True,85,1,0,1682690636,1682520117,76112098,CC BY-SA 4.0,https://stackoverflow.com/questions/76112098/nifi-handling-failures-and-restarts-without-losing-incoming-data,Nifi handling failures and restarts without losing incoming data,,76130383.0,,,,,
"['postgresql', 'amazon-redshift', 'data-warehouse']","{'account_id': 4063285, 'reputation': 958, 'user_id': 3339201, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e044baf852e014d5b6ddbc684bd5e2e3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Dileep Kumar Patchigolla', 'link': 'https://stackoverflow.com/users/3339201/dileep-kumar-patchigolla'}",False,47,0,0,1681998745,1681998745,76064881,CC BY-SA 4.0,https://stackoverflow.com/questions/76064881/in-redshift-what-is-the-difference-between-size-and-pct-used-in-svv-table-info,"In Redshift, what is the difference between size and pct_used in svv_table_info?",,,,,,,
"['amazon-web-services', 'amazon-redshift', 'data-warehouse']","{'account_id': 12789858, 'reputation': 321, 'user_id': 9254735, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ead063dd40e8c50ea5a94f62461b48ad?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Yusuf', 'link': 'https://stackoverflow.com/users/9254735/yusuf'}",True,39,1,0,1681946069,1681862489,76049837,CC BY-SA 4.0,https://stackoverflow.com/questions/76049837/using-normalised-table-schema-of-rds-directly-in-redshift,Using normalised table schema of RDS directly in Redshift,1681863394.0,76059463.0,,,,,
"['sql', 'snowflake-cloud-data-platform', 'data-warehouse']","{'account_id': 10304681, 'reputation': 1291, 'user_id': 7602290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c726a2d3009dd0cb2e17f71ba3b2d078?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Doolan', 'link': 'https://stackoverflow.com/users/7602290/doolan'}",True,72,2,0,1681847194,1681839068,76047497,CC BY-SA 4.0,https://stackoverflow.com/questions/76047497/how-to-flatten-array-on-joined-snowflake-data,How to flatten array on joined snowflake data,1681841585.0,,,,,,
"['snowflake-cloud-data-platform', 'data-modeling', 'data-warehouse', 'dimensional-modeling']","{'account_id': 23141407, 'reputation': 21, 'user_id': 17244809, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh2pK5P9vrg0ofvjJ4QSuY0NYqBUuMjdpLIBOSEwcA=k-s256', 'display_name': 'Sunil', 'link': 'https://stackoverflow.com/users/17244809/sunil'}",False,44,1,0,1681864917,1681829750,76046106,CC BY-SA 4.0,https://stackoverflow.com/questions/76046106/replacing-a-date-range-between-clause-using-single-join-column,Replacing a Date Range BETWEEN clause using single Join column,1681833881.0,,,,,,
"['python', 'csv', 'google-cloud-platform', 'google-bigquery', 'data-warehouse']","{'account_id': 9223261, 'reputation': 113, 'user_id': 6851848, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9502b2a1e9d108f7ac9e321800375ba?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Andy Pang', 'link': 'https://stackoverflow.com/users/6851848/andy-pang'}",False,40,0,0,1681738807,1681737373,76035587,CC BY-SA 4.0,https://stackoverflow.com/questions/76035587/google-bigquery-cannot-create-transfer-from-google-cloud-storage,Google BigQuery: Cannot create transfer from Google Cloud Storage,1681738807.0,,,,,,
"['database', 'mongodb', 'data-warehouse', 'huge-pages']","{'account_id': 17405108, 'reputation': 198, 'user_id': 12613343, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UWDEj.jpg?s=256&g=1', 'display_name': 'Binni kumari', 'link': 'https://stackoverflow.com/users/12613343/binni-kumari'}",True,291,1,1,1693232840,1681470516,76014483,CC BY-SA 4.0,https://stackoverflow.com/questions/76014483/data-for-the-city-state-and-countries-of-whole-world-in-csv-data,Data for the City State and Countries of whole world in CSV data,,,,,,,
['data-warehouse'],"{'account_id': 19523763, 'reputation': 41, 'user_id': 14285005, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-OP-GuR0_Dso/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmn_-lrskVFJeDx3FR1CLf_4PAbJw/photo.jpg?sz=256', 'display_name': 'Ladislao Csulak', 'link': 'https://stackoverflow.com/users/14285005/ladislao-csulak'}",False,43,0,0,1680727705,1680727705,75943841,CC BY-SA 4.0,https://stackoverflow.com/questions/75943841/data-warehouse-design-records-of-buyers-and-sellers-in-same-or-different-table,Data warehouse design: records of buyers and sellers in same or different table,,,,,,,
"['google-cloud-platform', 'google-bigquery', 'bigdata', 'data-warehouse', 'terraform-provider-gcp']","{'account_id': 19105763, 'reputation': 11, 'user_id': 13952947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74cbbb0e5c00ea0252bc8525cafcb60e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AnirudhTEAM', 'link': 'https://stackoverflow.com/users/13952947/anirudhteam'}",False,40,0,1,1680596508,1680593277,75926595,CC BY-SA 4.0,https://stackoverflow.com/questions/75926595/how-to-migrate-only-schema-from-teradata-to-bigquery,How to migrate only schema from teradata to bigquery,1680596508.0,,,,,,
"['data-warehouse', 'lookup-tables', 'fact-table', 'datamart']","{'account_id': 27901483, 'reputation': 1, 'user_id': 21305690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c5c4bbd8c8454766c4c8ed610a7d5b?s=256&d=identicon&r=PG', 'display_name': 'Nit', 'link': 'https://stackoverflow.com/users/21305690/nit'}",False,42,0,0,1680089641,1680089641,75876648,CC BY-SA 4.0,https://stackoverflow.com/questions/75876648/design-challenge-fact-dimension,Design Challenge Fact &amp; Dimension,,,,,,,
"['amazon-web-services', 'snowflake-cloud-data-platform', 'amazon-redshift', 'amazon-athena', 'data-warehouse']","{'account_id': 12245260, 'reputation': 578, 'user_id': 8937074, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20f93e8481d9bbf38eaadda164358695?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'EnterPassword', 'link': 'https://stackoverflow.com/users/8937074/enterpassword'}",True,520,1,0,1680884114,1680068733,75873537,CC BY-SA 4.0,https://stackoverflow.com/questions/75873537/comparison-between-using-dbt-athena-vs-redshift-or-snowflake-as-a-data-wareh,Comparison between using DBT + (Athena vs Redshift or Snowflake) as a data warehouse - which path should I take?,1680069760.0,,,,,,
"['data-modeling', 'data-warehouse']","{'account_id': 12245260, 'reputation': 578, 'user_id': 8937074, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20f93e8481d9bbf38eaadda164358695?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'EnterPassword', 'link': 'https://stackoverflow.com/users/8937074/enterpassword'}",False,41,1,0,1680068493,1680067750,75873443,CC BY-SA 4.0,https://stackoverflow.com/questions/75873443/does-a-data-warehouse-have-one-data-model-or-many,Does a data warehouse have one data model or many?,,,,,,,
"['mysql', 'etl', 'apache-nifi', 'data-warehouse']","{'account_id': 6790874, 'reputation': 439, 'user_id': 5228070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33e1f9080810b8817c9ca9984f67ee66?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'santhosh', 'link': 'https://stackoverflow.com/users/5228070/santhosh'}",True,141,1,0,1680038550,1680036740,75870971,CC BY-SA 4.0,https://stackoverflow.com/questions/75870971/value-cannot-be-converted-to-a-timestamp-error-in-nifi,value cannot be converted to a timestamp (Error in Nifi),,,,,,,
"['visual-studio', 'powerbi', 'ssas', 'data-warehouse', 'multidimensional-cube']","{'account_id': 27612279, 'reputation': 27, 'user_id': 21075124, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AaYUg.png?s=256&g=1', 'display_name': 'MisterQvD', 'link': 'https://stackoverflow.com/users/21075124/misterqvd'}",False,8,0,0,1680013959,1680013959,75867612,CC BY-SA 4.0,https://stackoverflow.com/questions/75867612/ssas-visual-studio-multi-dimensional-modeling-calculated-field-returns-infinite,"SSAS Visual Studio Multi DImensional Modeling, calculated field returns infinite value",,,,,,,
"['apache-spark', 'data-modeling', 'data-warehouse', 'azure-synapse', 'star-schema']","{'account_id': 22465032, 'reputation': 1, 'user_id': 16666322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4546c72a23311668d68d204a7e6de4f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rushank Patil', 'link': 'https://stackoverflow.com/users/16666322/rushank-patil'}",False,29,0,0,1681816653,1679993009,75864065,CC BY-SA 4.0,https://stackoverflow.com/questions/75864065/how-to-develop-stat-schema-in-azure-synapse-spark,how to develop stat schema in azure synapse spark?,1681816653.0,,,,,,
"['google-cloud-platform', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub', 'data-warehouse']","{'account_id': 28063572, 'reputation': 1, 'user_id': 21437306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed1f03b15308f93be5f251feb84abd7b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'PentekZsolt', 'link': 'https://stackoverflow.com/users/21437306/pentekzsolt'}",False,97,0,0,1679303523,1679303484,75788363,CC BY-SA 4.0,https://stackoverflow.com/questions/75788363/gcp-dataflow-getting-stuck-on-reading-messages-from-pub-sub-periodically,GCP dataflow getting stuck on reading messages from pub/sub periodically,1679303523.0,,,,,,
"['database', 'bigdata', 'open-source', 'data-warehouse', 'olap']","{'account_id': 27963062, 'reputation': 1, 'user_id': 21354419, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57794374f3c545d8255b2436e19f587b?s=256&d=identicon&r=PG', 'display_name': 'Bill H', 'link': 'https://stackoverflow.com/users/21354419/bill-h'}",False,30,1,0,1680523662,1679030237,75763984,CC BY-SA 4.0,https://stackoverflow.com/questions/75763984/apache-doris-short-files-in-the-library-directory,Apache Doris：Short files in the library directory,,,,,,,
"['sql', 'snowflake-cloud-data-platform', 'data-warehouse']","{'account_id': 28024210, 'reputation': 23, 'user_id': 21404522, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxYhSyqceKHCWkAG-A-1ioJONUOQbXr_6OULnPwRFg=k-s256', 'display_name': 'Deepen Gajjar', 'link': 'https://stackoverflow.com/users/21404522/deepen-gajjar'}",True,259,1,2,1678956849,1678891518,75746315,CC BY-SA 4.0,https://stackoverflow.com/questions/75746315/snowflake-insert-overwrite-behaviour,Snowflake insert overwrite behaviour,1678891791.0,75746702.0,,,,,
"['database', 'open-source', 'data-warehouse', 'olap', 'data-ingestion']","{'account_id': 27963062, 'reputation': 1, 'user_id': 21354419, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57794374f3c545d8255b2436e19f587b?s=256&d=identicon&r=PG', 'display_name': 'Bill H', 'link': 'https://stackoverflow.com/users/21354419/bill-h'}",False,85,1,-1,1678869673,1678814730,75736474,CC BY-SA 4.0,https://stackoverflow.com/questions/75736474/apache-doris-tablet-writer-failed-to-write,Apache Doris: Tablet writer failed to write,,,,,,,
"['python', 'google-bigquery', 'fastapi', 'data-warehouse']","{'account_id': 13918360, 'reputation': 969, 'user_id': 10049514, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VopzD.jpg?s=256&g=1', 'display_name': 'knl', 'link': 'https://stackoverflow.com/users/10049514/knl'}",False,120,0,0,1678725267,1678724606,75724469,CC BY-SA 4.0,https://stackoverflow.com/questions/75724469/fastapis-postgresql-database-to-store-aggregated-data-from-bigquery,FastAPI&#39;s PostgresQL database to store aggregated data from BigQuery,1678725267.0,,,,,,
"['database', 'dataset', 'data-warehouse', 'business-intelligence', 'raw']","{'account_id': 27955789, 'reputation': 1, 'user_id': 21348650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb0466759d342d194a53ddcb18a9bbf6?s=256&d=identicon&r=PG', 'display_name': 'J.A_99', 'link': 'https://stackoverflow.com/users/21348650/j-a-99'}",False,64,0,0,1678484078,1678443664,75694875,CC BY-SA 4.0,https://stackoverflow.com/questions/75694875/how-to-find-a-raw-datasets-as-csv-file-for-data-warehouse-with-the-requirements,How to find a raw datasets as csv-file for data warehouse with the requirements,1678484078.0,,,,,,
"['sql', 'apache-spark', 'query-optimization', 'data-warehouse', 'scd']","{'account_id': 231844, 'reputation': 15374, 'user_id': 496289, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/MBIsC.jpg?s=256&g=1', 'display_name': 'Kashyap', 'link': 'https://stackoverflow.com/users/496289/kashyap'}",False,404,0,1,1678208081,1678208081,75664969,CC BY-SA 4.0,https://stackoverflow.com/questions/75664969/optimal-query-join-for-joining-scd-type-2-dimension-with-facts-for-reporting-agg,Optimal query/join for joining scd-type-2 dimension with facts for reporting/aggregation,,,,,,,
"['postgresql', 'hadoop', 'hive', 'data-warehouse', 'hive-metastore']","{'account_id': 27269578, 'reputation': 31, 'user_id': 20791081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/473f19fdd11dcd547731c89b9d305350?s=256&d=identicon&r=PG', 'display_name': 'Uddhav Savani', 'link': 'https://stackoverflow.com/users/20791081/uddhav-savani'}",False,314,1,0,1679168799,1677760779,75615540,CC BY-SA 4.0,https://stackoverflow.com/questions/75615540/not-able-to-upgrade-hive-metastore-in-postgres,Not able to upgrade hive metastore In postgres,1677761816.0,,,,,,
"['sql', 'google-bigquery', 'data-warehouse']","{'account_id': 24388227, 'reputation': 3, 'user_id': 18318630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cec45fced2aec7e3f9511d4d075e0cdd?s=256&d=identicon&r=PG', 'display_name': 'boozy_bamboozler', 'link': 'https://stackoverflow.com/users/18318630/boozy-bamboozler'}",True,63,1,0,1677719267,1677712698,75609959,CC BY-SA 4.0,https://stackoverflow.com/questions/75609959/aggregate-functions-for-daily-totals-using-records-with-start-and-end-dates,Aggregate functions for daily totals using records with start and end dates,1677719267.0,75610442.0,,,,,
