tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
"['sql', 'oracle', 'mapping', 'oracle-data-integrator']","{'account_id': 2077903, 'reputation': 6766, 'user_id': 1850712, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/cc0a5a588aafc7a1e42dcb9a5f9b975b?s=256&d=identicon&r=PG', 'display_name': 'Dora', 'link': 'https://stackoverflow.com/users/1850712/dora'}",False,411,,1,2,1623664764,1623439824,67942629,CC BY-SA 4.0,https://stackoverflow.com/questions/67942629/what-would-the-components-needed-and-how-do-i-transfer-this-query-to-be-used-in,what would the components needed and how do I transfer this query to be used in ODI?,,,
"['oracle', 'etl', 'oracle-data-integrator', 'data-integration']","{'account_id': 17322351, 'reputation': 31, 'user_id': 12547449, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/266704f8f585c0c459003def1521f2b0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pankaj Kabdal', 'link': 'https://stackoverflow.com/users/12547449/pankaj-kabdal'}",False,604,,0,0,1622803149,1622803149,67835818,CC BY-SA 4.0,https://stackoverflow.com/questions/67835818/in-odi-12c-not-able-to-reverse-engineer-hyperion-table-error-could-not-connec,In ODI 12c not able to reverse engineer Hyperion table. Error : Could not connect on host &lt;xyz.com&gt; and port 11333,,,
"['oracle', 'csv', 'oracle-data-integrator']","{'account_id': 2894299, 'reputation': 37, 'user_id': 2482425, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d78a0beae76ad986a528b01cfd9af60?s=256&d=identicon&r=PG', 'display_name': 'mEan', 'link': 'https://stackoverflow.com/users/2482425/mean'}",False,677,,1,0,1627317575,1620828307,67505248,CC BY-SA 4.0,https://stackoverflow.com/questions/67505248/odi-date-format,ODI date format,,,
"['oracle', 'oracle-data-integrator']","{'account_id': 14795757, 'reputation': 19, 'user_id': 10685440, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-NV-ADwffFlQ/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-hT3B0e8QeLh6WsM6DdoP30PBA0dA/mo/photo.jpg?sz=256', 'display_name': 'Akash Burnwal', 'link': 'https://stackoverflow.com/users/10685440/akash-burnwal'}",True,261,,1,1,1620366271,1620304637,67418293,CC BY-SA 4.0,https://stackoverflow.com/questions/67418293/oracle-odi-collect-stats-on-c-table,Oracle ODI : Collect stats on C$ table,,,
"['google-cloud-platform', 'obiee', 'oracle-data-integrator', 'odb']","{'account_id': 8312768, 'reputation': 29, 'user_id': 6247217, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ba8d7ba405a3b573929e554200896592?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Arash', 'link': 'https://stackoverflow.com/users/6247217/arash'}",True,404,67331372.0,1,-1,1673943567,1619679706,67312462,CC BY-SA 4.0,https://stackoverflow.com/questions/67312462/oracle-db-odi-obiee-installation-on-google-cloud-platform,Oracle DB / ODI / OBIEE installation on Google cloud platform,,,
"['oracle', 'plsql', 'etl', 'oracle-data-integrator']","{'account_id': 20385381, 'reputation': 67, 'user_id': 14954524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae180ceb3e919b14ac84e0f7fef49f9c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ren Cantu', 'link': 'https://stackoverflow.com/users/14954524/ren-cantu'}",True,3125,67318614.0,1,0,1659129276,1619635669,67306195,CC BY-SA 4.0,https://stackoverflow.com/questions/67306195/odi-1228-task-load-data-lkm-sql-to-oracle-fails-on-the-target-connection,ODI-1228: Task Load data-LKM SQL to Oracle- fails on the target &gt; connection,1659129276.0,,
"['database', 'oracle', 'repository', 'oracle-sqldeveloper', 'oracle-data-integrator']","{'account_id': 19248151, 'reputation': 31, 'user_id': 14066769, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75cc6428c39057195f0bc328534b7b39?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Arjith Babu', 'link': 'https://stackoverflow.com/users/14066769/arjith-babu'}",False,293,,0,0,1619661760,1619635358,67306128,CC BY-SA 4.0,https://stackoverflow.com/questions/67306128/database-not-in-open-state-in-odi12c-repository-creation-utility,Database not in open state in ODI12c - Repository Creation Utility,1619661760.0,,
"['sql', 'oracle', 'etl', 'oracle-data-integrator', 'oracle-fusion-middleware']","{'account_id': 18068430, 'reputation': 93, 'user_id': 13133643, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GghgiCdoTcbWrurC7lUq7Q6EojWg21iokhm2TsSZw=k-s256', 'display_name': 'Meena', 'link': 'https://stackoverflow.com/users/13133643/meena'}",False,389,,1,0,1619069002,1618757577,67149924,CC BY-SA 4.0,https://stackoverflow.com/questions/67149924/odi-is-not-detecting-csv-file-in-localhost,ODI is not detecting csv file in localhost,1618893740.0,,
"['etl', 'oracle-data-integrator', 'data-integration']","{'account_id': 14124421, 'reputation': 329, 'user_id': 11940581, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Bd9IllHNyOI/AAAAAAAAAAI/AAAAAAAAABI/_JHb7g6nXUA/photo.jpg?sz=256', 'display_name': 'halfwind22', 'link': 'https://stackoverflow.com/users/11940581/halfwind22'}",False,93,,0,0,1618670267,1618670267,67139347,CC BY-SA 4.0,https://stackoverflow.com/questions/67139347/field-overflow-when-column-values-contain-space,Field Overflow when column values contain space,,,
"['parallel-processing', 'bulk-load', 'oracle-data-integrator']","{'account_id': 4000719, 'reputation': 1, 'user_id': 3296816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef0eff5deb4b23b2655fac9b33ef48b7?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3296816', 'link': 'https://stackoverflow.com/users/3296816/user3296816'}",False,336,,1,0,1618396871,1618322979,67076519,CC BY-SA 4.0,https://stackoverflow.com/questions/67076519/how-to-avoid-concurrency-error-for-multiple-files-loading-into-a-single-table-in,How to avoid concurrency error for multiple files loading into a single table in ODI 12c,,,
"['xml', 'xsd', 'oracle-data-integrator']","{'account_id': 4646035, 'reputation': 47, 'user_id': 3764298, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49618a7a67004ead641ca73feabf1433?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3764298', 'link': 'https://stackoverflow.com/users/3764298/user3764298'}",False,1909,,0,1,1616746473,1616746473,66813191,CC BY-SA 4.0,https://stackoverflow.com/questions/66813191/failed-to-translate-json-to-xml-cannot-normalize-empty-value,Failed to translate JSON to XML. cannot normalize -- empty value,,,
"['sql', 'oracle', 'etl', 'data-warehouse', 'oracle-data-integrator']","{'account_id': 13231076, 'reputation': 1, 'user_id': 9554666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e97b1af56b7cd885a8fd263477546f1a?s=256&d=identicon&r=PG', 'display_name': 'Seymur Ayvazov', 'link': 'https://stackoverflow.com/users/9554666/seymur-ayvazov'}",False,974,,0,0,1613661806,1613661806,66262916,CC BY-SA 4.0,https://stackoverflow.com/questions/66262916/ora-22922-nonexistent-lob-value-while-select,ORA-22922 nonexistent lob value while select,,,
"['linux', 'scp', 'oracle-data-integrator']","{'account_id': 8191347, 'reputation': 747, 'user_id': 6165495, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh6.googleusercontent.com/-Arf292SOBCA/AAAAAAAAAAI/AAAAAAAAADc/q0xiAMkOREE/photo.jpg?sz=256', 'display_name': 'Arockia Nirmal', 'link': 'https://stackoverflow.com/users/6165495/arockia-nirmal'}",True,207,,1,0,1608765486,1608729942,65425041,CC BY-SA 4.0,https://stackoverflow.com/questions/65425041/importing-a-scenario-xml-from-another-machine-in-odi,Importing a scenario xml from another machine in ODI,1608730428.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 8895194, 'reputation': 1046, 'user_id': 6640504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6N1Os.jpg?s=256&g=1', 'display_name': 'M_Gh', 'link': 'https://stackoverflow.com/users/6640504/m-gh'}",True,845,65274140.0,1,0,1607851888,1607679531,65248902,CC BY-SA 4.0,https://stackoverflow.com/questions/65248902/how-to-use-an-oracle-query-in-mapping-of-odi-12c,how to use an Oracle query in Mapping of ODI 12c,1607753823.0,,
"['oracle', 'plsql', 'oracle-data-integrator']","{'account_id': 8895194, 'reputation': 1046, 'user_id': 6640504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6N1Os.jpg?s=256&g=1', 'display_name': 'M_Gh', 'link': 'https://stackoverflow.com/users/6640504/m-gh'}",True,482,65235874.0,2,0,1607615222,1607542077,65223605,CC BY-SA 4.0,https://stackoverflow.com/questions/65223605/how-to-loop-through-each-row-of-every-group-while-doing-group-by-in-oracle-t,how to loop through each row of every group (while doing &quot;group by&quot;) in Oracle table,1607612185.0,,
"['database-partitioning', 'oracle-data-integrator']","{'account_id': 14168371, 'reputation': 51, 'user_id': 10235699, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-LYUfSDplQ7I/AAAAAAAAAAI/AAAAAAAAHBQ/bgmFHDk9QH0/photo.jpg?sz=256', 'display_name': 'Arif Ali', 'link': 'https://stackoverflow.com/users/10235699/arif-ali'}",False,570,,0,0,1606749147,1606729001,65071082,CC BY-SA 4.0,https://stackoverflow.com/questions/65071082/how-can-we-partition-data-in-odi-12c,How can we partition data in ODI 12c?,1606749147.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 19920193, 'reputation': 91, 'user_id': 14596234, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Hp7pYCUkH3E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3VvPs9vD92jxPxQCmRk0R9UAVWg/s96-c/photo.jpg?sz=256', 'display_name': 'Arcil Tralleis', 'link': 'https://stackoverflow.com/users/14596234/arcil-tralleis'}",True,501,64907107.0,1,1,1605770695,1605694654,64891076,CC BY-SA 4.0,https://stackoverflow.com/questions/64891076/in-odi12c-mapping-expression-execute-on-source-in-lkm-without-execute-on-source,IN ODI12c mapping expression execute on source in LKM without &quot;execute on source hint&quot;,,,
['oracle-data-integrator'],"{'account_id': 19920193, 'reputation': 91, 'user_id': 14596234, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Hp7pYCUkH3E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3VvPs9vD92jxPxQCmRk0R9UAVWg/s96-c/photo.jpg?sz=256', 'display_name': 'Arcil Tralleis', 'link': 'https://stackoverflow.com/users/14596234/arcil-tralleis'}",True,981,,1,2,1605883855,1605650792,64884035,CC BY-SA 4.0,https://stackoverflow.com/questions/64884035/in-odi-oracle-data-integrator-export-columns-with-quotes-with-odisqlunload,"In Odi ( oracle data integrator) , export columns with quotes with odisqlunload",,,
"['oracle', 'oracle12c', 'oracle-data-integrator']","{'account_id': 16284898, 'reputation': 19, 'user_id': 11759891, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/257bee19ba34f03496a89d17b4a4e367?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mojgan', 'link': 'https://stackoverflow.com/users/11759891/mojgan'}",True,559,64845067.0,1,0,1605488262,1605353146,64833382,CC BY-SA 4.0,https://stackoverflow.com/questions/64833382/concat-2-column-in-1-column-with-odi-12c-in-design-section,concat 2 column in 1 column with odi 12c in design section,1605488262.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 19920193, 'reputation': 91, 'user_id': 14596234, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Hp7pYCUkH3E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3VvPs9vD92jxPxQCmRk0R9UAVWg/s96-c/photo.jpg?sz=256', 'display_name': 'Arcil Tralleis', 'link': 'https://stackoverflow.com/users/14596234/arcil-tralleis'}",True,375,64764864.0,1,-1,1605125018,1604793596,64733614,CC BY-SA 4.0,https://stackoverflow.com/questions/64733614/how-could-i-order-expression-by-getcollist-method-in-lkm-odi12c-oracle-data-i,How could i order expression by getcollist() method in LKM ODI12c (oracle data integrator),1605125018.0,,
['oracle-data-integrator'],"{'account_id': 2778606, 'reputation': 87, 'user_id': 2391633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/027bf16e84dac48bb6b53654f31cc540?s=256&d=identicon&r=PG', 'display_name': 'ali yousef', 'link': 'https://stackoverflow.com/users/2391633/ali-yousef'}",False,4365,,2,0,1648622281,1604463649,64674194,CC BY-SA 4.0,https://stackoverflow.com/questions/64674194/odi-start-agent-fail,ODI Start agent fail,1604471847.0,,
"['json', 'xml', 'xsd', 'oracle-data-integrator']","{'account_id': 6980934, 'reputation': 13, 'user_id': 5353890, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/909830202425751/picture?type=large', 'display_name': 'Dino Dinz', 'link': 'https://stackoverflow.com/users/5353890/dino-dinz'}",False,889,,1,0,1603974169,1603949567,64585523,CC BY-SA 4.0,https://stackoverflow.com/questions/64585523/translating-json-to-xml-using-xsd-to-keep-whitespace,Translating JSON to XML using XSD to keep whitespace,1603974169.0,,
"['oracle', 'stored-procedures', 'plsql', 'oracle-data-integrator']","{'account_id': 13002970, 'reputation': 181, 'user_id': 9398467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa18faea9060ea7dfda39be7dc0f72c0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Atefeh', 'link': 'https://stackoverflow.com/users/9398467/atefeh'}",True,446,64577053.0,1,1,1603902061,1603886635,64572484,CC BY-SA 4.0,https://stackoverflow.com/questions/64572484/calling-oracle-pl-sql-sotred-procedure-from-odi-with-if-else-statment,Calling Oracle PL/SQL sotred procedure from ODI with If-Else statment,,,
"['oracle', 'stored-procedures', 'plsql', 'oracle-data-integrator']","{'account_id': 13002970, 'reputation': 181, 'user_id': 9398467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa18faea9060ea7dfda39be7dc0f72c0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Atefeh', 'link': 'https://stackoverflow.com/users/9398467/atefeh'}",True,2017,64533624.0,1,1,1603700737,1603699851,64533456,CC BY-SA 4.0,https://stackoverflow.com/questions/64533456/calling-oracle-pl-sql-stored-procedure-form-odi,Calling Oracle PL/SQL stored procedure form ODI,,,
['oracle-data-integrator'],"{'account_id': 5006201, 'reputation': 53, 'user_id': 4023797, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Y4sUiU61oX8/AAAAAAAAAAI/AAAAAAAAABY/Jst-wxMgXaQ/photo.jpg?sz=256', 'display_name': 'deicode', 'link': 'https://stackoverflow.com/users/4023797/deicode'}",False,202,,1,0,1603759368,1603472090,64504247,CC BY-SA 4.0,https://stackoverflow.com/questions/64504247/odi-12-command-startscen-cmd-not-return-code,ODI 12 command startscen.cmd not return code,,,
"['oracle', 'plsql', 'olap', 'cube', 'oracle-data-integrator']","{'account_id': 8895194, 'reputation': 1046, 'user_id': 6640504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6N1Os.jpg?s=256&g=1', 'display_name': 'M_Gh', 'link': 'https://stackoverflow.com/users/6640504/m-gh'}",False,113,,0,0,1602511288,1602511288,64319399,CC BY-SA 4.0,https://stackoverflow.com/questions/64319399/is-this-the-correct-usage-of-data-cubes-in-oracle-database,Is this the correct usage of data cubes in oracle database?,,,
"['oracle', 'plsql', 'oracle-data-integrator']","{'account_id': 8895194, 'reputation': 1046, 'user_id': 6640504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6N1Os.jpg?s=256&g=1', 'display_name': 'M_Gh', 'link': 'https://stackoverflow.com/users/6640504/m-gh'}",True,101,,1,0,1602506704,1602494078,64314917,CC BY-SA 4.0,https://stackoverflow.com/questions/64314917/does-cube-of-odi-support-olap-operations-like-dicing-drilling-pivoting,"Does cube of ODI support OLAP operations like dicing, drilling, pivoting",,,
"['oracle', 'plsql', 'oracle-data-integrator']","{'account_id': 8895194, 'reputation': 1046, 'user_id': 6640504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6N1Os.jpg?s=256&g=1', 'display_name': 'M_Gh', 'link': 'https://stackoverflow.com/users/6640504/m-gh'}",True,145,,1,1,1602078918,1601993116,64227479,CC BY-SA 4.0,https://stackoverflow.com/questions/64227479/reverse-engineer-an-oracle-olap-cube-in-odi-12c,Reverse-engineer an Oracle OLAP Cube in ODI 12c,,,
"['oracle', 'oracle-data-integrator']","{'account_id': 14086405, 'reputation': 563, 'user_id': 10176057, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Lsjtk.jpg?s=256&g=1', 'display_name': 'Guilherme Matheus', 'link': 'https://stackoverflow.com/users/10176057/guilherme-matheus'}",True,930,64262922.0,2,1,1642340779,1601646727,64172742,CC BY-SA 4.0,https://stackoverflow.com/questions/64172742/odi-why-not-show-unique-key-as-option-for-incremental-or-merge-why-pk-only,ODI Why not show Unique Key as option for incremental or merge (why PK only)?,,,
"['oracle', 'plsql', 'oracle-data-integrator']","{'account_id': 8895194, 'reputation': 1046, 'user_id': 6640504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6N1Os.jpg?s=256&g=1', 'display_name': 'M_Gh', 'link': 'https://stackoverflow.com/users/6640504/m-gh'}",False,109,,0,1,1601963110,1601470648,64138087,CC BY-SA 4.0,https://stackoverflow.com/questions/64138087/difference-between-odi-data-cube-size-and-oracle-data-cube-size-in-the-same-cond,Difference between ODI data cube size and Oracle data cube size in the same conditions,1601963110.0,,
